timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-04 09:17:10.806738,SBILIFE27FEB25F,FUTSTK,1467.85,24750,1468.5,1470.35,8742375,750,375,SBILIFE,27-FEB-2025
2025-02-04 09:17:18.767300,SBILIFE27FEB25F,FUTSTK,1469.45,26625,1467.95,1469.7,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:17:31.178957,SBILIFE27FEB25F,FUTSTK,1467.7,28125,1467.3,1468.4,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:17:42.301419,SBILIFE27FEB25F,FUTSTK,1467.5,30375,1466.65,1467.85,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:17:51.098043,SBILIFE27FEB25F,FUTSTK,1466.4,32625,1466.4,1466.9,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:17:58.037062,SBILIFE27FEB25F,FUTSTK,1466.7,33375,1465.15,1466.7,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:18:05.328612,SBILIFE27FEB25F,FUTSTK,1464.35,35250,1463.7,1464.75,8742375,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:18:12.186868,SBILIFE27FEB25F,FUTSTK,1464.25,36750,1464.25,1464.95,8742375,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:18:18.713119,SBILIFE27FEB25F,FUTSTK,1464.6,39750,1463.55,1464.8,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:18:25.389410,SBILIFE27FEB25F,FUTSTK,1464.6,39750,1463.6,1464.75,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:18:33.347594,SBILIFE27FEB25F,FUTSTK,1464.75,40875,1464.1,1465.7,8742375,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:18:46.160138,SBILIFE27FEB25F,FUTSTK,1463.3,42000,1462.55,1463.55,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:18:58.452971,SBILIFE27FEB25F,FUTSTK,1463.75,42750,1464.0,1465.2,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:05.091451,SBILIFE27FEB25F,FUTSTK,1463.8,43875,1463.8,1464.65,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:12.864744,SBILIFE27FEB25F,FUTSTK,1464.95,45000,1464.55,1465.9,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:20.866937,SBILIFE27FEB25F,FUTSTK,1464.35,46500,1464.1,1465.3,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:28.439894,SBILIFE27FEB25F,FUTSTK,1464.5,46875,1464.35,1465.7,8748750,750,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:35.789485,SBILIFE27FEB25F,FUTSTK,1464.5,46875,1464.7,1466.2,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:43.244851,SBILIFE27FEB25F,FUTSTK,1464.75,47250,1464.7,1465.8,8748750,750,375,SBILIFE,27-FEB-2025
2025-02-04 09:19:50.621013,SBILIFE27FEB25F,FUTSTK,1465.0,47625,1464.8,1465.95,8748750,750,375,SBILIFE,27-FEB-2025
2025-02-04 09:20:02.915811,SBILIFE27FEB25F,FUTSTK,1466.25,48375,1465.3,1466.5,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:20:13.551351,SBILIFE27FEB25F,FUTSTK,1463.75,48375,1465.3,1466.5,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:20:20.988457,SBILIFE27FEB25F,FUTSTK,1463.75,48375,1465.3,1466.5,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:20:29.116756,SBILIFE27FEB25F,FUTSTK,1464.1,52500,1463.6,1464.6,8748750,750,750,SBILIFE,27-FEB-2025
2025-02-04 09:20:36.582040,SBILIFE27FEB25F,FUTSTK,1463.95,52500,1463.6,1464.6,8748750,750,750,SBILIFE,27-FEB-2025
2025-02-04 09:20:43.210369,SBILIFE27FEB25F,FUTSTK,1465.65,52500,1463.6,1464.6,8748750,750,750,SBILIFE,27-FEB-2025
2025-02-04 09:20:49.979191,SBILIFE27FEB25F,FUTSTK,1465.65,52500,1463.6,1464.6,8748750,750,750,SBILIFE,27-FEB-2025
2025-02-04 09:20:56.555965,SBILIFE27FEB25F,FUTSTK,1464.2,55500,1464.55,1465.55,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:03.806131,SBILIFE27FEB25F,FUTSTK,1464.95,55500,1464.55,1465.55,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:14.806464,SBILIFE27FEB25F,FUTSTK,1465.9,55500,1464.55,1465.55,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:26.596561,SBILIFE27FEB25F,FUTSTK,1465.9,58125,1465.25,1466.7,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:34.843608,SBILIFE27FEB25F,FUTSTK,1464.5,58125,1465.25,1466.7,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:42.043713,SBILIFE27FEB25F,FUTSTK,1464.85,58125,1465.25,1466.7,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:49.668957,SBILIFE27FEB25F,FUTSTK,1464.85,58125,1465.25,1466.7,8748750,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:21:57.134346,SBILIFE27FEB25F,FUTSTK,1463.3,60750,1463.5,1464.55,8747625,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:22:04.201630,SBILIFE27FEB25F,FUTSTK,1464.35,60750,1463.5,1464.55,8747625,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:22:12.819891,SBILIFE27FEB25F,FUTSTK,1464.35,60750,1463.5,1464.55,8747625,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:22:20.813579,SBILIFE27FEB25F,FUTSTK,1464.45,66000,1463.6,1464.85,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:22:28.781553,SBILIFE27FEB25F,FUTSTK,1464.45,66000,1463.6,1464.85,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:22:46.404206,SBILIFE27FEB25F,FUTSTK,1464.45,66000,1464.6,1465.55,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:22:55.977022,SBILIFE27FEB25F,FUTSTK,1465.6,66000,1464.6,1465.55,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:04.499696,SBILIFE27FEB25F,FUTSTK,1465.6,66000,1464.6,1465.55,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:15.122960,SBILIFE27FEB25F,FUTSTK,1465.9,66000,1464.6,1465.55,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:22.257927,SBILIFE27FEB25F,FUTSTK,1465.85,67125,1466.2,1467.45,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:33.281038,SBILIFE27FEB25F,FUTSTK,1465.85,67125,1466.2,1467.45,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:40.718280,SBILIFE27FEB25F,FUTSTK,1467.35,67125,1466.2,1467.45,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:23:51.203564,SBILIFE27FEB25F,FUTSTK,1465.8,70125,1466.55,1467.85,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:01.489634,SBILIFE27FEB25F,FUTSTK,1465.8,70125,1466.55,1467.85,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:08.636816,SBILIFE27FEB25F,FUTSTK,1465.8,71250,1465.0,1465.95,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:15.525849,SBILIFE27FEB25F,FUTSTK,1466.0,72375,1465.75,1466.65,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:23.841621,SBILIFE27FEB25F,FUTSTK,1466.0,72375,1466.05,1467.0,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:34.397486,SBILIFE27FEB25F,FUTSTK,1466.9,73125,1465.75,1466.7,8747625,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:41.317811,SBILIFE27FEB25F,FUTSTK,1466.9,73125,1465.2,1466.25,8747625,375,750,SBILIFE,27-FEB-2025
2025-02-04 09:24:47.990920,SBILIFE27FEB25F,FUTSTK,1465.0,73875,1464.25,1465.25,8748000,750,375,SBILIFE,27-FEB-2025
2025-02-04 09:24:54.776675,SBILIFE27FEB25F,FUTSTK,1464.95,74625,1464.75,1466.05,8748000,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:25:04.383277,SBILIFE27FEB25F,FUTSTK,1464.55,75000,1463.9,1464.85,8748000,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:25:28.150453,SBILIFE27FEB25F,FUTSTK,1464.65,76875,1465.0,1465.95,8748000,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:25:36.196977,SBILIFE27FEB25F,FUTSTK,1464.7,78000,1464.4,1465.55,8748000,375,375,SBILIFE,27-FEB-2025
2025-02-04 09:25:45.064467,SBILIFE27FEB25F,FUTSTK,1464.45,78375,1464.7,1465.65,8748000,375,375,SBILIFE,27-FEB-2025
