timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:33:29.245545,BANKNIFTY27FEB25F,FUTIDX,49888.0,262080,49880.0,49889.5,3108420,180,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:33:37.833680,BANKNIFTY27FEB25F,FUTIDX,49888.0,262500,49877.4,49888.0,3108420,300,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:33:48.873435,BANKNIFTY27FEB25F,FUTIDX,49891.7,264660,49891.7,49898.0,3108570,30,210,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:00.543238,BANKNIFTY27FEB25F,FUTIDX,49896.4,266820,49897.95,49900.0,3108570,30,1500,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:08.232453,BANKNIFTY27FEB25F,FUTIDX,49922.5,282660,49921.0,49931.55,3108570,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:16.108773,BANKNIFTY27FEB25F,FUTIDX,49922.45,284310,49922.5,49928.55,3108570,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:24.194626,BANKNIFTY27FEB25F,FUTIDX,49933.5,285480,49933.0,49933.5,3108570,390,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:32.818516,BANKNIFTY27FEB25F,FUTIDX,49935.5,286440,49935.0,49936.65,3108570,30,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:41.041005,BANKNIFTY27FEB25F,FUTIDX,49930.0,288210,49930.0,49936.5,3108570,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:48.669032,BANKNIFTY27FEB25F,FUTIDX,49942.5,289560,49938.7,49944.0,3108570,30,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:34:56.078375,BANKNIFTY27FEB25F,FUTIDX,49945.0,290790,49944.85,49945.25,3108570,60,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:35:08.144685,BANKNIFTY27FEB25F,FUTIDX,49944.45,295440,49935.8,49944.45,3108570,90,540,BANKNIFTY,27-FEB-2025
2025-02-04 09:35:20.696545,BANKNIFTY27FEB25F,FUTIDX,49965.0,302070,49964.95,49965.0,3108570,60,150,BANKNIFTY,27-FEB-2025
2025-02-04 09:35:30.233405,BANKNIFTY27FEB25F,FUTIDX,49976.8,309630,49976.8,49978.75,3108570,150,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:35:38.073057,BANKNIFTY27FEB25F,FUTIDX,49960.0,312990,49959.15,49972.15,3108570,60,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:35:46.662409,BANKNIFTY27FEB25F,FUTIDX,49969.85,316590,49964.6,49969.9,3108570,60,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:05.830087,BANKNIFTY27FEB25F,FUTIDX,49990.95,319620,49984.4,49990.0,3108570,30,90,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:13.434078,BANKNIFTY27FEB25F,FUTIDX,49990.0,322740,49984.4,49990.0,3108570,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:25.723837,BANKNIFTY27FEB25F,FUTIDX,50000.0,329220,49994.15,49999.8,3108570,300,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:38.004129,BANKNIFTY27FEB25F,FUTIDX,50010.0,338820,50007.7,50010.0,3108570,150,12150,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:45.729984,BANKNIFTY27FEB25F,FUTIDX,50025.0,352350,50015.0,50017.15,3119400,30,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:36:54.163886,BANKNIFTY27FEB25F,FUTIDX,50038.95,357990,50022.75,50038.85,3119400,60,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:02.673179,BANKNIFTY27FEB25F,FUTIDX,50048.75,359850,50044.0,50049.0,3119400,300,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:10.637665,BANKNIFTY27FEB25F,FUTIDX,50050.0,363390,50050.0,50052.0,3119400,660,450,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:18.343326,BANKNIFTY27FEB25F,FUTIDX,50052.0,366270,50052.25,50055.0,3119400,30,450,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:26.729881,BANKNIFTY27FEB25F,FUTIDX,50073.7,369960,50061.15,50073.7,3119400,30,60,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:37.151059,BANKNIFTY27FEB25F,FUTIDX,50030.5,380250,50027.15,50046.85,3119400,120,240,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:50.017319,BANKNIFTY27FEB25F,FUTIDX,50016.7,381450,50016.7,50030.0,3119400,30,180,BANKNIFTY,27-FEB-2025
2025-02-04 09:37:58.438149,BANKNIFTY27FEB25F,FUTIDX,50016.05,384090,50019.15,50032.65,3119400,30,300,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:07.525267,BANKNIFTY27FEB25F,FUTIDX,50036.45,384960,50023.0,50030.0,3119400,150,30,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:15.047058,BANKNIFTY27FEB25F,FUTIDX,50015.05,386400,50015.0,50028.3,3119400,30,210,BANKNIFTY,27-FEB-2025
2025-02-04 09:38:22.803498,BANKNIFTY27FEB25F,FUTIDX,50030.0,387360,50027.7,50030.0,3119400,30,90,BANKNIFTY,27-FEB-2025
