timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-04 09:17:10.806738,POWERGRID27FEB25F,FUTSTK,272.65,2728800,273.05,273.25,67741200,3600,16200,POWERGRID,27-FEB-2025
2025-02-04 09:17:18.767300,POWERGRID27FEB25F,FUTSTK,272.75,2728800,273.05,273.25,67741200,3600,16200,POWERGRID,27-FEB-2025
2025-02-04 09:17:31.178957,POWERGRID27FEB25F,FUTSTK,272.5,3016800,272.45,272.7,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:17:42.301419,POWERGRID27FEB25F,FUTSTK,272.45,3016800,272.45,272.7,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:17:51.098043,POWERGRID27FEB25F,FUTSTK,272.45,3016800,272.45,272.7,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:17:58.037062,POWERGRID27FEB25F,FUTSTK,272.45,3016800,272.45,272.7,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:18:05.328612,POWERGRID27FEB25F,FUTSTK,272.45,3375000,272.35,272.55,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:18:12.186868,POWERGRID27FEB25F,FUTSTK,272.55,3375000,272.35,272.55,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:18:18.713119,POWERGRID27FEB25F,FUTSTK,273.2,3375000,272.35,272.55,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:18:25.389410,POWERGRID27FEB25F,FUTSTK,273.0,3375000,272.35,272.55,67741200,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:18:33.347594,POWERGRID27FEB25F,FUTSTK,273.05,3817800,273.05,273.25,67741200,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:18:46.160138,POWERGRID27FEB25F,FUTSTK,273.15,3817800,273.05,273.25,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:18:58.452971,POWERGRID27FEB25F,FUTSTK,272.5,3817800,273.05,273.25,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:19:05.091451,POWERGRID27FEB25F,FUTSTK,271.85,4280400,271.8,271.95,68535000,1800,1800,POWERGRID,27-FEB-2025
2025-02-04 09:19:12.864744,POWERGRID27FEB25F,FUTSTK,271.15,4440600,271.1,271.25,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:19:20.866937,POWERGRID27FEB25F,FUTSTK,270.5,4492800,270.45,270.6,68535000,1800,1800,POWERGRID,27-FEB-2025
2025-02-04 09:19:28.439894,POWERGRID27FEB25F,FUTSTK,270.0,4629600,270.0,270.1,68535000,7200,5400,POWERGRID,27-FEB-2025
2025-02-04 09:19:35.789485,POWERGRID27FEB25F,FUTSTK,269.85,4694400,269.8,269.95,68535000,1800,1800,POWERGRID,27-FEB-2025
2025-02-04 09:19:43.244851,POWERGRID27FEB25F,FUTSTK,270.35,4815000,270.25,270.5,68535000,5400,9000,POWERGRID,27-FEB-2025
2025-02-04 09:19:50.621013,POWERGRID27FEB25F,FUTSTK,271.8,4959000,271.65,271.8,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:20:02.915811,POWERGRID27FEB25F,FUTSTK,271.5,5122800,271.55,271.75,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:20:13.551351,POWERGRID27FEB25F,FUTSTK,272.0,5158800,272.4,272.5,68535000,3600,1800,POWERGRID,27-FEB-2025
2025-02-04 09:20:20.988457,POWERGRID27FEB25F,FUTSTK,272.65,5229000,272.7,272.9,68535000,1800,1800,POWERGRID,27-FEB-2025
2025-02-04 09:20:29.116756,POWERGRID27FEB25F,FUTSTK,273.0,5265000,273.1,273.3,68535000,5400,1800,POWERGRID,27-FEB-2025
2025-02-04 09:20:36.582040,POWERGRID27FEB25F,FUTSTK,273.5,5306400,273.2,273.4,68535000,1800,3600,POWERGRID,27-FEB-2025
2025-02-04 09:20:43.210369,POWERGRID27FEB25F,FUTSTK,273.6,5358600,273.4,273.55,68535000,1800,1800,POWERGRID,27-FEB-2025
