timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:30:28.546317,FINNIFTY27FEB25F,FUTIDX,23424.4,5850,23416.85,23425.1,46215,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:30:37.725465,FINNIFTY27FEB25F,FUTIDX,23424.4,5850,23416.85,23420.7,46215,65,195,FINNIFTY,27-FEB-2025
2025-02-04 09:30:45.791955,FINNIFTY27FEB25F,FUTIDX,23424.4,5850,23412.1,23414.8,46215,65,195,FINNIFTY,27-FEB-2025
2025-02-04 09:30:53.302346,FINNIFTY27FEB25F,FUTIDX,23412.1,5915,23402.05,23408.15,45760,65,195,FINNIFTY,27-FEB-2025
2025-02-04 09:31:01.672725,FINNIFTY27FEB25F,FUTIDX,23412.1,5915,23402.8,23411.5,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:31:09.856854,FINNIFTY27FEB25F,FUTIDX,23398.65,5980,23389.0,23396.25,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:31:22.021534,FINNIFTY27FEB25F,FUTIDX,23398.65,5980,23395.2,23403.8,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:31:32.207304,FINNIFTY27FEB25F,FUTIDX,23395.25,6045,23396.45,23405.2,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:31:40.508163,FINNIFTY27FEB25F,FUTIDX,23395.25,6045,23402.35,23411.4,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:31:48.337813,FINNIFTY27FEB25F,FUTIDX,23395.25,6045,23402.1,23410.35,45760,130,195,FINNIFTY,27-FEB-2025
2025-02-04 09:31:57.808746,FINNIFTY27FEB25F,FUTIDX,23402.95,6110,23409.1,23419.15,45760,195,65,FINNIFTY,27-FEB-2025
2025-02-04 09:32:06.044379,FINNIFTY27FEB25F,FUTIDX,23402.95,6110,23417.9,23426.75,45760,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:32:18.726354,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23428.8,23437.15,45760,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:32:29.498101,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23428.55,23437.55,45760,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:32:44.070633,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23430.7,23439.15,45760,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:32:54.543458,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23435.0,23440.2,45760,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:33:03.792812,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23435.0,23441.25,45760,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:33:12.126169,FINNIFTY27FEB25F,FUTIDX,23424.2,6175,23438.0,23440.9,45760,65,65,FINNIFTY,27-FEB-2025
