timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:40:22.202046,MIDCPNIFTY27FEB25F,FUTIDX,12019.3,138240,12019.3,12019.75,2844240,120,120,NIFTY,27-FEB-2025
2025-02-04 09:40:30.278634,MIDCPNIFTY27FEB25F,FUTIDX,12018.0,138720,12015.1,12017.75,2844240,240,240,NIFTY,27-FEB-2025
2025-02-04 09:40:38.074373,MIDCPNIFTY27FEB25F,FUTIDX,12015.1,138840,12015.1,12017.9,2844240,120,120,NIFTY,27-FEB-2025
2025-02-04 09:40:46.606770,MIDCPNIFTY27FEB25F,FUTIDX,12015.1,138960,12013.45,12018.85,2844240,720,240,NIFTY,27-FEB-2025
2025-02-04 09:40:56.519060,MIDCPNIFTY27FEB25F,FUTIDX,12015.1,138960,12015.05,12019.95,2844240,600,120,NIFTY,27-FEB-2025
2025-02-04 09:41:05.399533,MIDCPNIFTY27FEB25F,FUTIDX,12020.0,139080,12015.35,12020.85,2844240,480,720,NIFTY,27-FEB-2025
2025-02-04 09:41:13.179388,MIDCPNIFTY27FEB25F,FUTIDX,12020.0,139080,12020.1,12021.0,2844240,120,120,NIFTY,27-FEB-2025
2025-02-04 09:41:32.388950,MIDCPNIFTY27FEB25F,FUTIDX,12020.1,139200,12017.5,12021.0,2844240,480,120,NIFTY,27-FEB-2025
2025-02-04 09:41:44.627609,MIDCPNIFTY27FEB25F,FUTIDX,12015.05,139440,12017.1,12019.9,2844240,120,240,NIFTY,27-FEB-2025
2025-02-04 09:41:52.815593,MIDCPNIFTY27FEB25F,FUTIDX,12018.0,140040,12016.35,12018.0,2844240,120,120,NIFTY,27-FEB-2025
2025-02-04 09:42:04.200352,MIDCPNIFTY27FEB25F,FUTIDX,12017.7,140400,12015.0,12018.9,2844240,120,120,NIFTY,27-FEB-2025
2025-02-04 09:42:18.674427,MIDCPNIFTY27FEB25F,FUTIDX,12017.7,140400,12017.75,12021.0,2844240,480,120,NIFTY,27-FEB-2025
