timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-11 11:39:26.002349,GRASIM27FEB25C2500,OPTSTK,56.8,2196000,56.9,57.6,396750,250,500,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:39:59.343295,GRASIM27FEB25C2500,OPTSTK,57.25,2196250,57.05,57.55,401250,250,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:40:30.827106,GRASIM27FEB25C2500,OPTSTK,56.8,2198750,56.55,56.95,401250,250,500,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:41:08.405377,GRASIM27FEB25C2500,OPTSTK,59.4,2199750,56.3,56.75,401250,250,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:41:44.631910,GRASIM27FEB25C2500,OPTSTK,58.8,2209750,58.5,59.15,401250,250,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:42:22.202747,GRASIM27FEB25C2500,OPTSTK,58.95,2215500,59.15,59.75,401250,250,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:42:54.121222,GRASIM27FEB25C2500,OPTSTK,59.65,2216500,59.3,59.9,400250,250,500,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:43:31.219079,GRASIM27FEB25C2500,OPTSTK,61.55,2226500,61.3,61.95,400250,250,1500,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:44:04.437295,GRASIM27FEB25C2500,OPTSTK,61.6,2233250,60.85,61.6,400250,500,500,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:44:41.795856,GRASIM27FEB25C2500,OPTSTK,61.25,2234250,61.35,61.9,400250,500,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:45:15.219921,GRASIM27FEB25C2500,OPTSTK,60.3,2236250,60.2,60.95,400250,250,250,GRASIM,2500.0,CE,27-FEB-2025
2025-02-11 11:45:47.963973,GRASIM27FEB25C2500,OPTSTK,60.55,2237500,60.7,61.3,400250,500,250,GRASIM,2500.0,CE,27-FEB-2025
