timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:27:24.644780,BANKNIFTY27FEB25P49800,OPTIDX,823.2,152730,822.05,823.55,170550,30,60,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:27:34.859400,BANKNIFTY27FEB25P49800,OPTIDX,822.25,153180,824.5,825.0,170550,510,120,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:27:52.448701,BANKNIFTY27FEB25P49800,OPTIDX,824.1,154920,824.0,825.8,177750,60,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:02.416122,BANKNIFTY27FEB25P49800,OPTIDX,828.0,155340,826.25,827.85,177750,30,60,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:10.706884,BANKNIFTY27FEB25P49800,OPTIDX,828.8,156180,828.9,830.65,177750,30,90,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:19.074724,BANKNIFTY27FEB25P49800,OPTIDX,828.55,156930,828.5,830.0,177750,90,60,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:26.802304,BANKNIFTY27FEB25P49800,OPTIDX,826.75,157440,826.0,827.45,177750,30,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:34.612724,BANKNIFTY27FEB25P49800,OPTIDX,827.75,158490,826.0,827.5,177750,30,210,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:28:48.844280,BANKNIFTY27FEB25P49800,OPTIDX,827.8,159090,828.2,829.95,177750,30,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:00.571012,BANKNIFTY27FEB25P49800,OPTIDX,834.5,160350,830.6,832.45,177750,30,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:11.816176,BANKNIFTY27FEB25P49800,OPTIDX,840.0,162750,839.0,840.5,177750,30,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:22.994533,BANKNIFTY27FEB25P49800,OPTIDX,846.95,165330,845.6,847.3,177750,30,120,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:32.491875,BANKNIFTY27FEB25P49800,OPTIDX,845.45,167160,843.35,845.2,177750,30,90,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:40.055994,BANKNIFTY27FEB25P49800,OPTIDX,840.55,168990,839.0,840.55,177750,30,60,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:29:49.008098,BANKNIFTY27FEB25P49800,OPTIDX,840.6,170070,840.5,842.15,177750,60,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:30:00.667769,BANKNIFTY27FEB25P49800,OPTIDX,832.6,172350,831.0,832.8,177750,60,30,BANKNIFTY,49800.0,PE,27-FEB-2025
2025-02-04 09:30:11.076454,BANKNIFTY27FEB25P49800,OPTIDX,826.6,174450,825.35,826.6,177750,30,60,BANKNIFTY,49800.0,PE,27-FEB-2025
