timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:25:28.150453,BANKNIFTY27FEB25P49900,OPTIDX,860.1,74850,861.35,863.25,104880,90,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:25:36.196977,BANKNIFTY27FEB25P49900,OPTIDX,857.8,75600,857.4,859.1,104880,120,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:25:45.064467,BANKNIFTY27FEB25P49900,OPTIDX,860.35,75930,857.0,858.55,104880,90,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:25:52.906477,BANKNIFTY27FEB25P49900,OPTIDX,850.9,76260,853.0,853.8,104880,30,60,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:00.868550,BANKNIFTY27FEB25P49900,OPTIDX,857.5,77550,856.1,857.6,104880,90,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:08.774722,BANKNIFTY27FEB25P49900,OPTIDX,857.15,77820,856.9,858.6,104880,120,60,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:17.181276,BANKNIFTY27FEB25P49900,OPTIDX,865.95,78270,862.55,864.4,104880,30,60,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:42.224814,BANKNIFTY27FEB25P49900,OPTIDX,869.6,79800,868.1,870.05,104880,30,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:50.862133,BANKNIFTY27FEB25P49900,OPTIDX,866.05,79860,865.25,867.0,104880,30,30,BANKNIFTY,49900.0,PE,27-FEB-2025
2025-02-04 09:26:58.817694,BANKNIFTY27FEB25P49900,OPTIDX,870.0,82050,869.15,871.0,104880,30,30,BANKNIFTY,49900.0,PE,27-FEB-2025
