timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:27:24.644780,BANKNIFTY27FEB25C49800,OPTIDX,873.35,184530,875.1,876.85,214950,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:27:34.859400,BANKNIFTY27FEB25C49800,OPTIDX,876.45,185100,876.5,877.9,214950,30,60,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:27:52.448701,BANKNIFTY27FEB25C49800,OPTIDX,875.4,186960,874.25,876.0,222000,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:02.416122,BANKNIFTY27FEB25C49800,OPTIDX,872.55,187500,872.55,874.25,222000,90,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:10.706884,BANKNIFTY27FEB25C49800,OPTIDX,869.9,188520,870.0,871.75,222000,60,90,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:19.074724,BANKNIFTY27FEB25C49800,OPTIDX,872.0,189780,870.25,871.95,222000,60,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:26.802304,BANKNIFTY27FEB25C49800,OPTIDX,875.95,190650,874.3,876.05,222000,60,60,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:34.612724,BANKNIFTY27FEB25C49800,OPTIDX,874.0,191190,874.7,876.25,222000,90,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:28:48.844280,BANKNIFTY27FEB25C49800,OPTIDX,875.0,192000,874.0,874.95,222000,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:00.571012,BANKNIFTY27FEB25C49800,OPTIDX,867.45,193980,866.75,868.45,222000,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:11.816176,BANKNIFTY27FEB25C49800,OPTIDX,862.0,195300,861.1,862.6,222000,60,120,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:22.994533,BANKNIFTY27FEB25C49800,OPTIDX,856.85,197670,856.6,858.4,222000,90,90,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:32.491875,BANKNIFTY27FEB25C49800,OPTIDX,859.3,199500,860.75,862.2,222000,90,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:40.055994,BANKNIFTY27FEB25C49800,OPTIDX,867.75,199980,865.9,867.45,222000,150,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:29:49.008098,BANKNIFTY27FEB25C49800,OPTIDX,868.8,201330,866.9,868.65,222000,90,90,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:00.667769,BANKNIFTY27FEB25C49800,OPTIDX,876.6,202650,875.2,876.85,222000,30,90,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:11.076454,BANKNIFTY27FEB25C49800,OPTIDX,880.6,204960,879.4,880.65,222000,30,360,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:20.227105,BANKNIFTY27FEB25C49800,OPTIDX,884.15,206550,883.75,885.3,222000,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:28.546317,BANKNIFTY27FEB25C49800,OPTIDX,877.15,209610,876.75,878.15,222000,30,60,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:37.725465,BANKNIFTY27FEB25C49800,OPTIDX,877.6,209730,877.6,878.65,222000,120,150,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:45.791955,BANKNIFTY27FEB25C49800,OPTIDX,874.4,210300,874.7,876.55,223890,60,60,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:30:53.302346,BANKNIFTY27FEB25C49800,OPTIDX,865.55,211860,866.7,868.4,223890,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:01.672725,BANKNIFTY27FEB25C49800,OPTIDX,865.1,212850,865.25,866.95,223890,90,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:09.856854,BANKNIFTY27FEB25C49800,OPTIDX,854.35,214620,853.9,855.3,223890,60,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:22.021534,BANKNIFTY27FEB25C49800,OPTIDX,862.4,216990,862.85,864.3,223890,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:32.207304,BANKNIFTY27FEB25C49800,OPTIDX,864.95,218430,863.4,865.0,223890,60,360,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:40.508163,BANKNIFTY27FEB25C49800,OPTIDX,871.0,219600,871.55,873.0,223890,30,30,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:48.337813,BANKNIFTY27FEB25C49800,OPTIDX,872.45,220710,872.35,873.25,223890,30,90,BANKNIFTY,49800.0,CE,27-FEB-2025
2025-02-04 09:31:57.808746,BANKNIFTY27FEB25C49800,OPTIDX,878.95,222030,878.15,879.0,223890,30,390,BANKNIFTY,49800.0,CE,27-FEB-2025
