timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:25:28.150453,BANKNIFTY27FEB25C49900,OPTIDX,824.4,110610,820.3,821.85,149160,60,30,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:25:36.196977,BANKNIFTY27FEB25C49900,OPTIDX,825.55,111750,824.0,825.8,149160,30,150,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:25:45.064467,BANKNIFTY27FEB25C49900,OPTIDX,827.15,112470,825.55,827.05,149160,60,90,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:25:52.906477,BANKNIFTY27FEB25C49900,OPTIDX,832.9,113970,831.8,833.15,149160,60,120,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:00.868550,BANKNIFTY27FEB25C49900,OPTIDX,829.55,115830,828.35,829.95,149160,120,30,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:08.774722,BANKNIFTY27FEB25C49900,OPTIDX,829.95,116730,828.6,830.0,149160,150,180,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:17.181276,BANKNIFTY27FEB25C49900,OPTIDX,823.6,117540,823.4,824.95,149160,30,30,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:42.224814,BANKNIFTY27FEB25C49900,OPTIDX,820.0,120390,819.5,821.15,149160,30,120,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:50.862133,BANKNIFTY27FEB25C49900,OPTIDX,824.5,121380,824.4,826.05,149160,30,150,BANKNIFTY,49900.0,CE,27-FEB-2025
2025-02-04 09:26:58.817694,BANKNIFTY27FEB25C49900,OPTIDX,821.1,122940,819.6,821.25,149160,30,210,BANKNIFTY,49900.0,CE,27-FEB-2025
