timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:25:28.150453,FINNIFTY27FEB25C23400,OPTIDX,403.9,49660,402.2,404.1,40170,260,130,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:25:36.196977,FINNIFTY27FEB25C23400,OPTIDX,404.6,50570,404.2,405.55,40170,65,1040,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:25:45.064467,FINNIFTY27FEB25C23400,OPTIDX,404.6,50765,404.2,406.1,40170,195,65,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:25:52.906477,FINNIFTY27FEB25C23400,OPTIDX,406.25,50895,406.8,407.95,40170,195,65,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:00.868550,FINNIFTY27FEB25C23400,OPTIDX,408.3,51545,404.25,406.25,40170,390,845,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:08.774722,FINNIFTY27FEB25C23400,OPTIDX,405.9,51675,405.55,407.65,40170,260,130,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:17.181276,FINNIFTY27FEB25C23400,OPTIDX,401.2,52065,400.7,402.65,40170,195,910,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:42.224814,FINNIFTY27FEB25C23400,OPTIDX,399.5,52585,399.2,400.0,40170,195,65,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:50.862133,FINNIFTY27FEB25C23400,OPTIDX,404.75,53235,403.6,404.95,40170,195,65,FINNIFTY,23400.0,CE,27-FEB-2025
2025-02-04 09:26:58.817694,FINNIFTY27FEB25C23400,OPTIDX,404.45,53690,402.95,404.9,40170,195,65,FINNIFTY,23400.0,CE,27-FEB-2025
