timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-07 09:41:04.762161,LOWVOLIETF,ETF,20.97,9466,20.95,20.97,0,794,1609
2025-02-07 09:41:04.762161,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,351,3804
2025-02-07 09:41:42.441880,LOWVOLIETF,ETF,20.98,9529,20.96,20.98,0,700,1546
2025-02-07 09:41:42.441880,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,352,3000
2025-02-07 09:42:27.307945,LOWVOLIETF,ETF,20.97,9540,20.96,20.97,0,700,1535
2025-02-07 09:42:27.307945,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,11,3767
2025-02-07 09:43:04.861169,LOWVOLIETF,ETF,20.97,9596,20.95,20.97,0,1031,1479
2025-02-07 09:43:04.861169,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,11,3739
2025-02-07 09:43:50.241849,LOWVOLIETF,ETF,20.97,9878,20.96,20.97,0,700,2131
2025-02-07 09:43:50.241849,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,411,3739
2025-02-07 09:44:29.824244,LOWVOLIETF,ETF,20.95,10552,20.95,20.97,0,679,1457
2025-02-07 09:44:29.824244,LOWVOLIETF,ETF,20.93,888,20.93,21.0,0,111,3728
2025-02-07 09:45:12.696687,LOWVOLIETF,ETF,20.97,10554,20.95,20.97,0,679,1455
2025-02-07 09:45:12.696687,LOWVOLIETF,ETF,20.93,888,20.93,20.99,0,111,727
2025-02-07 09:45:46.594235,LOWVOLIETF,ETF,20.95,10695,20.94,20.95,0,708,1314
2025-02-07 09:45:46.594235,LOWVOLIETF,ETF,20.93,888,20.93,20.98,0,111,387
2025-02-07 09:46:30.665862,LOWVOLIETF,ETF,20.96,10932,20.94,20.96,0,706,1079
2025-02-07 09:46:30.665862,LOWVOLIETF,ETF,20.93,888,20.93,20.99,0,111,5
2025-02-07 09:47:08.651245,LOWVOLIETF,ETF,20.96,10932,20.94,20.96,0,706,1079
2025-02-07 09:47:08.651245,LOWVOLIETF,ETF,20.93,888,20.93,20.99,0,111,544
2025-02-07 09:47:52.395793,LOWVOLIETF,ETF,20.96,10932,20.94,20.96,0,706,1079
2025-02-07 09:47:52.395793,LOWVOLIETF,ETF,20.93,888,20.93,20.99,0,111,5
2025-02-07 09:48:28.274735,LOWVOLIETF,ETF,20.96,10933,20.94,20.96,0,706,1078
2025-02-07 09:48:28.274735,LOWVOLIETF,ETF,20.93,888,20.93,20.99,0,111,544
2025-02-07 09:49:10.456556,LOWVOLIETF,ETF,20.95,11070,20.94,20.95,0,6,941
2025-02-07 09:49:10.456556,LOWVOLIETF,ETF,20.93,888,20.93,20.98,0,113,470
2025-02-07 09:49:47.316413,LOWVOLIETF,ETF,20.98,13069,20.94,20.95,0,6,2000
2025-02-07 09:49:47.316413,LOWVOLIETF,ETF,20.93,888,20.93,20.98,0,113,1005
