timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-07 09:41:04.762161,CPSEETF,ETF,82.57,242299,82.49,82.57,0,132,358
2025-02-07 09:41:04.762161,CPSEETF,ETF,82.59,34314,82.5,82.59,0,5,1525
2025-02-07 09:41:42.441880,CPSEETF,ETF,82.53,242848,82.53,82.62,0,127,188
2025-02-07 09:41:42.441880,CPSEETF,ETF,82.59,34331,82.46,82.59,0,327,1524
2025-02-07 09:42:27.307945,CPSEETF,ETF,82.65,243277,82.62,82.65,0,1,1366
2025-02-07 09:42:27.307945,CPSEETF,ETF,82.59,35867,82.53,82.65,0,183,1215
2025-02-07 09:43:04.861169,CPSEETF,ETF,82.65,247143,82.53,82.64,0,706,264
2025-02-07 09:43:04.861169,CPSEETF,ETF,82.65,36377,82.53,82.65,0,10,705
2025-02-07 09:43:50.241849,CPSEETF,ETF,82.48,250469,82.49,82.59,0,130,580
2025-02-07 09:43:50.241849,CPSEETF,ETF,82.53,36988,82.5,82.65,0,39,883
2025-02-07 09:44:29.824244,CPSEETF,ETF,82.54,255613,82.53,82.54,0,642,1000
2025-02-07 09:44:29.824244,CPSEETF,ETF,82.5,37686,82.45,82.55,0,40,1000
2025-02-07 09:45:12.696687,CPSEETF,ETF,82.4,256707,82.4,82.45,0,641,328
2025-02-07 09:45:12.696687,CPSEETF,ETF,82.33,38404,82.3,82.5,0,56,599
2025-02-07 09:45:46.594235,CPSEETF,ETF,82.35,261232,82.3,82.35,0,2,82
2025-02-07 09:45:46.594235,CPSEETF,ETF,82.4,43774,82.3,82.42,0,205,115
2025-02-07 09:46:30.665862,CPSEETF,ETF,82.34,261296,82.31,82.34,0,480,968
2025-02-07 09:46:30.665862,CPSEETF,ETF,82.41,43827,82.3,82.41,0,700,3870
2025-02-07 09:47:08.651245,CPSEETF,ETF,82.34,262838,82.27,82.34,0,480,946
2025-02-07 09:47:08.651245,CPSEETF,ETF,82.41,43827,82.3,82.4,0,713,3224
2025-02-07 09:47:52.395793,CPSEETF,ETF,82.26,263224,82.26,82.33,0,480,917
2025-02-07 09:47:52.395793,CPSEETF,ETF,82.33,43850,82.33,82.4,0,230,3402
2025-02-07 09:48:28.274735,CPSEETF,ETF,82.28,264283,82.28,82.3,0,141,273
2025-02-07 09:48:28.274735,CPSEETF,ETF,82.35,44350,82.3,82.36,0,214,432
2025-02-07 09:49:10.456556,CPSEETF,ETF,82.27,265755,82.21,82.27,0,91,780
2025-02-07 09:49:10.456556,CPSEETF,ETF,82.36,44351,82.3,82.34,0,214,432
