timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-07 09:41:04.762161,FINIETF,ETF,25.99,23910,25.98,25.99,0,450000,1556
2025-02-07 09:41:04.762161,FINIETF,ETF,25.99,224,25.94,25.99,0,26730,400
2025-02-07 09:41:42.441880,FINIETF,ETF,25.99,38010,25.99,26.04,0,772,2000
2025-02-07 09:41:42.441880,FINIETF,ETF,25.99,224,25.95,25.99,0,1311,400
2025-02-07 09:42:27.307945,FINIETF,ETF,25.99,38010,25.99,26.07,0,1785,2200
2025-02-07 09:42:27.307945,FINIETF,ETF,26.04,232,25.95,26.04,0,1311,492
2025-02-07 09:43:04.861169,FINIETF,ETF,26.07,38060,26.0,26.07,0,822,2150
2025-02-07 09:43:04.861169,FINIETF,ETF,26.04,232,25.97,26.04,0,772,492
2025-02-07 09:43:50.241849,FINIETF,ETF,26.07,38061,26.0,26.07,0,772,2149
2025-02-07 09:43:50.241849,FINIETF,ETF,26.04,232,25.97,26.04,0,772,492
2025-02-07 09:44:29.824244,FINIETF,ETF,26.06,38070,26.0,26.06,0,772,191
2025-02-07 09:44:29.824244,FINIETF,ETF,26.04,232,25.97,26.04,0,772,492
2025-02-07 09:45:12.696687,FINIETF,ETF,26.06,38070,26.0,26.02,0,772,200
2025-02-07 09:45:12.696687,FINIETF,ETF,26.04,332,25.97,26.04,0,772,392
2025-02-07 09:45:46.594235,FINIETF,ETF,25.99,40127,25.96,26.05,0,200,200
2025-02-07 09:45:46.594235,FINIETF,ETF,26.04,332,25.92,26.04,0,840,392
2025-02-07 09:46:30.665862,FINIETF,ETF,25.99,40127,26.0,26.05,0,200,200
2025-02-07 09:46:30.665862,FINIETF,ETF,26.04,332,25.96,26.04,0,240,392
2025-02-07 09:47:08.651245,FINIETF,ETF,25.97,42044,25.95,25.97,0,407650,83
2025-02-07 09:47:08.651245,FINIETF,ETF,26.04,332,25.92,26.03,0,5000,1800
2025-02-07 09:47:52.395793,FINIETF,ETF,25.95,42106,25.95,25.97,0,400088,83
2025-02-07 09:47:52.395793,FINIETF,ETF,26.04,332,25.92,26.03,0,5000,1800
2025-02-07 09:48:28.274735,FINIETF,ETF,25.95,42106,25.95,25.97,0,88,83
2025-02-07 09:48:28.274735,FINIETF,ETF,26.04,332,25.9,26.03,0,88,2138
2025-02-07 09:49:10.456556,FINIETF,ETF,25.95,42106,25.95,25.97,0,88,83
2025-02-07 09:49:10.456556,FINIETF,ETF,26.04,332,25.9,26.03,0,88,1800
