timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-07 09:41:04.762161,JETFREIGHT,ETF,14.53,1538,14.1,14.52,0,100,3946
2025-02-07 09:41:04.762161,JETFREIGHT,ETF,14.43,101,14.05,14.4,0,1,33
2025-02-07 09:41:42.441880,JETFREIGHT,ETF,14.53,1538,14.1,14.5,0,100,1387
2025-02-07 09:41:42.441880,JETFREIGHT,ETF,14.43,101,14.05,14.4,0,1,33
2025-02-07 09:42:27.307945,JETFREIGHT,ETF,14.53,1538,14.1,14.5,0,100,1387
2025-02-07 09:42:27.307945,JETFREIGHT,ETF,14.43,101,14.05,14.49,0,1,1300
2025-02-07 09:43:04.861169,JETFREIGHT,ETF,13.93,2538,13.93,14.4,0,2598,187
2025-02-07 09:43:04.861169,JETFREIGHT,ETF,14.43,101,14.05,14.49,0,1,1300
2025-02-07 09:43:50.241849,JETFREIGHT,ETF,14.1,2638,13.93,14.1,0,2598,87
2025-02-07 09:43:50.241849,JETFREIGHT,ETF,14.43,101,14.05,14.49,0,1,1300
2025-02-07 09:44:29.824244,JETFREIGHT,ETF,14.1,2638,13.93,14.1,0,2598,87
2025-02-07 09:44:29.824244,JETFREIGHT,ETF,14.43,101,14.05,14.49,0,1,1300
2025-02-07 09:45:12.696687,JETFREIGHT,ETF,14.1,2638,13.93,14.1,0,2598,87
2025-02-07 09:45:12.696687,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:45:46.594235,JETFREIGHT,ETF,14.1,2638,13.93,14.1,0,2741,87
2025-02-07 09:45:46.594235,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:46:30.665862,JETFREIGHT,ETF,14.1,2648,13.93,14.1,0,2741,77
2025-02-07 09:46:30.665862,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:47:08.651245,JETFREIGHT,ETF,14.1,2648,13.93,14.1,0,2741,77
2025-02-07 09:47:08.651245,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:47:52.395793,JETFREIGHT,ETF,14.1,2648,13.93,14.1,0,2741,77
2025-02-07 09:47:52.395793,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,283
2025-02-07 09:48:28.274735,JETFREIGHT,ETF,14.1,2648,13.95,14.1,0,100,77
2025-02-07 09:48:28.274735,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:49:10.456556,JETFREIGHT,ETF,14.1,2648,13.95,14.1,0,100,77
2025-02-07 09:49:10.456556,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
2025-02-07 09:49:47.316413,JETFREIGHT,ETF,14.1,2648,13.96,14.1,0,1000,77
2025-02-07 09:49:47.316413,JETFREIGHT,ETF,14.43,101,14.05,14.45,0,1,33
