timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-07 09:41:04.762161,SETFNIF50,ETF,250.15,23327,249.96,250.16,0,100,4228
2025-02-07 09:41:04.762161,SETFNIF50,ETF,250.34,754,249.82,250.33,0,4,400
2025-02-07 09:41:42.441880,SETFNIF50,ETF,250.19,23357,249.96,250.13,0,135,7
2025-02-07 09:41:42.441880,SETFNIF50,ETF,250.34,754,249.93,250.34,0,4,2
2025-02-07 09:42:27.307945,SETFNIF50,ETF,250.2,23511,249.96,250.2,0,91,57
2025-02-07 09:42:27.307945,SETFNIF50,ETF,250.34,754,249.86,250.35,0,4,17
2025-02-07 09:43:04.861169,SETFNIF50,ETF,250.2,23526,249.97,250.2,0,78,230
2025-02-07 09:43:04.861169,SETFNIF50,ETF,250.34,754,249.93,250.35,0,4,17
2025-02-07 09:43:50.241849,SETFNIF50,ETF,250.2,23526,249.96,250.2,0,76,380
2025-02-07 09:43:50.241849,SETFNIF50,ETF,250.34,754,249.87,250.35,0,4,17
2025-02-07 09:44:29.824244,SETFNIF50,ETF,250.2,23796,250.0,250.2,0,26,158
2025-02-07 09:44:29.824244,SETFNIF50,ETF,250.34,754,249.87,250.35,0,4,17
2025-02-07 09:45:12.696687,SETFNIF50,ETF,250.19,23916,250.0,250.2,0,26,91
2025-02-07 09:45:12.696687,SETFNIF50,ETF,250.34,754,249.87,250.35,0,4,17
2025-02-07 09:45:46.594235,SETFNIF50,ETF,249.96,24018,249.74,249.9,0,45,4081
2025-02-07 09:45:46.594235,SETFNIF50,ETF,250.34,754,249.63,250.08,0,4,7
2025-02-07 09:46:30.665862,SETFNIF50,ETF,249.9,24019,249.74,249.9,0,1902,25
2025-02-07 09:46:30.665862,SETFNIF50,ETF,250.34,754,249.7,250.07,0,4,156
2025-02-07 09:47:08.651245,SETFNIF50,ETF,249.99,24049,249.78,249.97,0,1846,56
2025-02-07 09:47:08.651245,SETFNIF50,ETF,250.34,754,249.67,250.07,0,1,156
2025-02-07 09:47:52.395793,SETFNIF50,ETF,249.84,25399,249.75,249.84,0,1855,72
2025-02-07 09:47:52.395793,SETFNIF50,ETF,250.34,754,249.67,250.02,0,4,21
2025-02-07 09:48:28.274735,SETFNIF50,ETF,249.84,25579,249.74,249.84,0,2836,22
2025-02-07 09:48:28.274735,SETFNIF50,ETF,250.34,754,249.7,250.02,0,4,6
2025-02-07 09:49:10.456556,SETFNIF50,ETF,249.92,25648,249.75,249.91,0,356,1356
2025-02-07 09:49:10.456556,SETFNIF50,ETF,250.34,754,249.68,249.96,0,4,1
2025-02-07 09:49:47.316413,SETFNIF50,ETF,249.91,25666,249.72,249.89,0,85,659
2025-02-07 09:49:47.316413,SETFNIF50,ETF,250.34,754,249.68,249.94,0,4,1
