timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:42:54.523724,NIFTY06FEB25P23650,OPTIDX,179.75,2021325,179.45,179.85,613800,75,1725,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:02.484514,NIFTY06FEB25P23650,OPTIDX,180.0,2031675,179.65,180.0,613800,1275,375,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:10.155772,NIFTY06FEB25P23650,OPTIDX,180.05,2035800,180.05,180.4,613800,75,300,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:19.248782,NIFTY06FEB25P23650,OPTIDX,180.05,2041950,179.8,180.05,613800,1650,675,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:29.050666,NIFTY06FEB25P23650,OPTIDX,181.15,2047200,180.8,181.2,613800,1500,975,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:41.339901,NIFTY06FEB25P23650,OPTIDX,181.2,2056575,180.65,181.1,613800,1575,450,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:43:49.394982,NIFTY06FEB25P23650,OPTIDX,181.7,2061750,181.2,181.6,613800,300,225,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:44:00.875543,NIFTY06FEB25P23650,OPTIDX,180.8,2069025,180.45,180.85,613800,1125,375,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:44:14.510292,NIFTY06FEB25P23650,OPTIDX,179.3,2086200,179.05,179.5,613800,1200,450,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:44:37.263385,NIFTY06FEB25P23650,OPTIDX,180.0,2106150,179.45,179.85,613800,150,375,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:44:46.057168,NIFTY06FEB25P23650,OPTIDX,179.55,2113425,178.9,179.3,613800,1500,150,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:44:55.085339,NIFTY06FEB25P23650,OPTIDX,177.9,2121825,177.9,178.25,613800,225,1350,NIFTY,23650.0,PE,06-FEB-2025
2025-02-04 09:45:03.165945,NIFTY06FEB25P23650,OPTIDX,172.85,2157300,172.5,172.8,613800,225,225,NIFTY,23650.0,PE,06-FEB-2025
