timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-03 09:30:10.689412,COALINDIA27FEB25C375,OPTSTK,10.85,123900,10.95,11.1,297150,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:22.495489,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.5,10.65,465150,3150,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:29.160118,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.5,10.65,465150,3150,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:35.537620,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.5,10.65,465150,3150,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:41.835332,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.5,10.65,465150,3150,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:48.310071,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.45,10.55,465150,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:02:54.442539,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.45,10.55,465150,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:01.072712,COALINDIA27FEB25C375,OPTSTK,10.45,1452150,10.45,10.55,465150,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:07.547840,COALINDIA27FEB25C375,OPTSTK,10.4,1452150,10.45,10.55,465150,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:14.798111,COALINDIA27FEB25C375,OPTSTK,10.4,1457400,10.3,10.4,465150,1050,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:23.493666,COALINDIA27FEB25C375,OPTSTK,10.4,1457400,10.3,10.4,465150,1050,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:31.167340,COALINDIA27FEB25C375,OPTSTK,10.4,1457400,10.3,10.4,465150,1050,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:37.577525,COALINDIA27FEB25C375,OPTSTK,10.35,1457400,10.3,10.4,465150,1050,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:44.256401,COALINDIA27FEB25C375,OPTSTK,10.35,1461600,10.3,10.4,465150,5250,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:50.940092,COALINDIA27FEB25C375,OPTSTK,10.3,1461600,10.3,10.4,465150,5250,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:03:57.496482,COALINDIA27FEB25C375,OPTSTK,10.35,1461600,10.3,10.4,465150,5250,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:04.124672,COALINDIA27FEB25C375,OPTSTK,10.35,1461600,10.3,10.4,465150,5250,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:10.517507,COALINDIA27FEB25C375,OPTSTK,10.35,1461600,10.3,10.4,472500,5250,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:17.082864,COALINDIA27FEB25C375,OPTSTK,10.35,1470000,10.3,10.4,472500,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:23.491034,COALINDIA27FEB25C375,OPTSTK,10.3,1470000,10.3,10.4,472500,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:30.613074,COALINDIA27FEB25C375,OPTSTK,10.3,1470000,10.3,10.4,472500,3150,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:39.374480,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,5250,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:47.358396,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,5250,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:04:53.723411,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,5250,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:00.218201,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,5250,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:06.863694,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:13.487224,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:20.337355,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:27.104185,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.25,10.4,472500,4200,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:33.677661,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.2,10.35,472500,4200,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:40.181061,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.2,10.35,472500,4200,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:47.118992,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.2,10.35,472500,4200,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:05:55.774945,COALINDIA27FEB25C375,OPTSTK,10.3,1471050,10.2,10.35,472500,4200,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:03.408807,COALINDIA27FEB25C375,OPTSTK,10.3,1473150,10.2,10.3,472500,2100,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:10.120414,COALINDIA27FEB25C375,OPTSTK,10.3,1473150,10.2,10.3,472500,2100,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:17.162783,COALINDIA27FEB25C375,OPTSTK,10.3,1473150,10.2,10.3,472500,2100,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:23.545967,COALINDIA27FEB25C375,OPTSTK,10.3,1473150,10.2,10.3,472500,2100,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:30.116975,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.25,10.4,472500,5250,3150,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:36.843339,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.25,10.4,472500,5250,3150,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:43.874922,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.25,10.4,472500,5250,3150,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:50.781930,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.25,10.4,472500,5250,3150,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:06:59.984782,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.3,10.4,471450,1050,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:09.193038,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.3,10.4,471450,1050,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:16.901949,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.3,10.4,471450,1050,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:24.395123,COALINDIA27FEB25C375,OPTSTK,10.3,1474200,10.3,10.4,471450,1050,2100,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:31.915628,COALINDIA27FEB25C375,OPTSTK,10.3,1475250,10.2,10.35,471450,6300,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:39.628928,COALINDIA27FEB25C375,OPTSTK,10.3,1475250,10.2,10.35,471450,6300,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:46.876476,COALINDIA27FEB25C375,OPTSTK,10.2,1475250,10.2,10.35,471450,6300,1050,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:07:54.338502,COALINDIA27FEB25C375,OPTSTK,10.2,1476300,10.1,10.3,471450,4200,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:08:01.752295,COALINDIA27FEB25C375,OPTSTK,10.2,1476300,10.1,10.3,471450,4200,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:08:09.972501,COALINDIA27FEB25C375,OPTSTK,10.2,1476300,10.1,10.3,471450,4200,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:08:17.972200,COALINDIA27FEB25C375,OPTSTK,10.2,1476300,10.1,10.3,471450,4200,4200,COALINDIA,375.0,CE,27-FEB-2025
2025-02-03 12:08:26.746816,COALINDIA27FEB25C375,OPTSTK,10.0,1476300,10.1,10.25,471450,2100,1050,COALINDIA,375.0,CE,27-FEB-2025
