timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-04 09:27:24.644780,COALINDIA27FEB25P375,OPTSTK,8.8,126000,8.8,8.85,649950,1050,1050,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:27:34.859400,COALINDIA27FEB25P375,OPTSTK,8.75,130200,8.6,8.7,649950,7350,3150,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:27:52.448701,COALINDIA27FEB25P375,OPTSTK,8.75,130200,8.6,8.7,649950,7350,3150,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:02.416122,COALINDIA27FEB25P375,OPTSTK,8.6,130200,8.6,8.7,653100,7350,3150,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:10.706884,COALINDIA27FEB25P375,OPTSTK,8.6,130200,8.6,8.7,653100,7350,3150,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:19.074724,COALINDIA27FEB25P375,OPTSTK,8.6,133350,8.6,8.75,653100,7350,4200,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:26.802304,COALINDIA27FEB25P375,OPTSTK,8.6,133350,8.6,8.75,653100,7350,4200,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:34.612724,COALINDIA27FEB25P375,OPTSTK,8.6,133350,8.6,8.75,653100,7350,4200,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:28:48.844280,COALINDIA27FEB25P375,OPTSTK,8.6,133350,8.65,8.8,653100,9450,5250,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:29:00.571012,COALINDIA27FEB25P375,OPTSTK,8.6,133350,8.65,8.8,653100,9450,5250,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:29:11.816176,COALINDIA27FEB25P375,OPTSTK,8.8,133350,8.65,8.8,653100,9450,5250,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:29:22.994533,COALINDIA27FEB25P375,OPTSTK,8.85,135450,8.75,8.85,653100,3150,5250,COALINDIA,375.0,PE,27-FEB-2025
2025-02-04 09:29:32.491875,COALINDIA27FEB25P375,OPTSTK,8.85,135450,8.75,8.85,653100,3150,5250,COALINDIA,375.0,PE,27-FEB-2025
