timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-07 09:41:04.762161,BANKNIFTY27FEB25P50600,OPTIDX,776.45,308160,775.3,776.7,196380,330,60,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:41:42.441880,BANKNIFTY27FEB25P50600,OPTIDX,787.0,312630,789.4,790.8,196380,90,60,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:42:27.307945,BANKNIFTY27FEB25P50600,OPTIDX,779.85,316080,778.2,779.8,201960,270,60,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:43:04.861169,BANKNIFTY27FEB25P50600,OPTIDX,785.45,318510,786.05,787.75,201960,90,60,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:43:50.241849,BANKNIFTY27FEB25P50600,OPTIDX,780.1,321060,779.0,780.05,201960,30,60,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:44:29.824244,BANKNIFTY27FEB25P50600,OPTIDX,784.5,323280,783.8,785.45,201960,60,30,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:45:12.696687,BANKNIFTY27FEB25P50600,OPTIDX,800.0,328830,799.4,801.2,201960,60,150,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:45:46.594235,BANKNIFTY27FEB25P50600,OPTIDX,794.0,338280,792.05,793.7,204450,60,90,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:46:30.665862,BANKNIFTY27FEB25P50600,OPTIDX,787.7,345600,786.85,788.45,204450,30,180,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:47:08.651245,BANKNIFTY27FEB25P50600,OPTIDX,797.65,349080,796.3,797.9,204450,60,240,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:47:52.395793,BANKNIFTY27FEB25P50600,OPTIDX,795.0,350970,793.9,795.55,204450,90,90,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:48:28.274735,BANKNIFTY27FEB25P50600,OPTIDX,796.95,355440,796.7,798.25,205290,60,270,BANKNIFTY,50600.0,PE,27-FEB-2025
2025-02-07 09:49:10.456556,BANKNIFTY27FEB25P50600,OPTIDX,791.45,356850,789.85,791.6,205290,30,60,BANKNIFTY,50600.0,PE,27-FEB-2025
