timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-07 09:41:04.762161,FINNIFTY27FEB25C23750,OPTIDX,407.75,32240,405.65,407.7,23985,130,260,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:41:42.441880,FINNIFTY27FEB25C23750,OPTIDX,402.0,33540,401.75,403.75,23985,260,130,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:42:27.307945,FINNIFTY27FEB25C23750,OPTIDX,406.0,33605,406.05,408.0,23985,260,130,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:43:04.861169,FINNIFTY27FEB25C23750,OPTIDX,402.95,34125,402.95,405.05,24310,260,65,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:43:50.241849,FINNIFTY27FEB25C23750,OPTIDX,405.6,34580,405.8,407.7,24310,130,260,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:44:29.824244,FINNIFTY27FEB25C23750,OPTIDX,407.6,35425,404.75,406.3,24310,65,260,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:45:12.696687,FINNIFTY27FEB25C23750,OPTIDX,398.75,36335,395.5,397.45,24310,195,195,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:45:46.594235,FINNIFTY27FEB25C23750,OPTIDX,398.4,37635,401.15,403.15,24960,65,195,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:46:30.665862,FINNIFTY27FEB25C23750,OPTIDX,405.35,38350,400.1,402.25,24960,260,260,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:47:08.651245,FINNIFTY27FEB25C23750,OPTIDX,397.2,39585,395.3,397.5,24960,260,130,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:47:52.395793,FINNIFTY27FEB25C23750,OPTIDX,396.1,39650,396.25,398.1,24960,260,195,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:48:28.274735,FINNIFTY27FEB25C23750,OPTIDX,391.1,40560,391.8,393.75,25025,325,195,FINNIFTY,23750.0,CE,27-FEB-2025
2025-02-07 09:49:10.456556,FINNIFTY27FEB25C23750,OPTIDX,396.85,40820,396.1,398.25,25025,65,1105,FINNIFTY,23750.0,CE,27-FEB-2025
