timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-11 11:39:26.002349,BPCL27FEB25C260,OPTSTK,5.6,2689200,5.6,5.65,2505600,3600,9000,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:39:59.343295,BPCL27FEB25C260,OPTSTK,5.6,2689200,5.55,5.65,2505600,7200,9000,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:40:30.827106,BPCL27FEB25C260,OPTSTK,5.6,2689200,5.55,5.65,2505600,10800,12600,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:41:08.405377,BPCL27FEB25C260,OPTSTK,5.65,2689200,5.55,5.6,2487600,5400,7200,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:41:44.631910,BPCL27FEB25C260,OPTSTK,5.8,2707200,5.65,5.75,2487600,14400,7200,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:42:22.202747,BPCL27FEB25C260,OPTSTK,5.8,2714400,5.75,5.8,2487600,5400,1800,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:42:54.121222,BPCL27FEB25C260,OPTSTK,5.8,2736000,5.75,5.8,2482200,7200,5400,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:43:31.219079,BPCL27FEB25C260,OPTSTK,5.8,2737800,5.8,5.9,2482200,14400,9000,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:44:04.437295,BPCL27FEB25C260,OPTSTK,5.75,2746800,5.65,5.7,2482200,5400,1800,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:44:41.795856,BPCL27FEB25C260,OPTSTK,5.75,2746800,5.65,5.75,2482200,7200,18000,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:45:15.219921,BPCL27FEB25C260,OPTSTK,5.75,2746800,5.65,5.75,2482200,5400,19800,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:45:47.963973,BPCL27FEB25C260,OPTSTK,5.75,2748600,5.7,5.8,2476800,16200,7200,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:46:28.711632,BPCL27FEB25C260,OPTSTK,5.7,2752200,5.7,5.8,2476800,5400,10800,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:47:05.947582,BPCL27FEB25C260,OPTSTK,5.7,2752200,5.65,5.75,2476800,18000,5400,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:47:40.025787,BPCL27FEB25C260,OPTSTK,5.65,2752200,5.65,5.75,2476800,18000,7200,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:48:16.603025,BPCL27FEB25C260,OPTSTK,5.65,2755800,5.65,5.75,2476800,18000,7200,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:48:48.809883,BPCL27FEB25C260,OPTSTK,5.65,2768400,5.65,5.75,2476800,10800,12600,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:49:25.987574,BPCL27FEB25C260,OPTSTK,5.65,2773800,5.65,5.7,2476800,3600,1800,BPCL,260.0,CE,27-FEB-2025
2025-02-11 11:49:57.852239,BPCL27FEB25C260,OPTSTK,5.65,2773800,5.6,5.7,2476800,18000,7200,BPCL,260.0,CE,27-FEB-2025
