timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-11 11:39:26.002349,SBILIFE,EQ,1415.2,790675,1415.15,1415.3,0,2,5
2025-02-11 11:39:59.343295,SBILIFE,EQ,1415.25,790768,1415.15,1415.25,0,942,63
2025-02-11 11:40:30.827106,SBILIFE,EQ,1415.45,791181,1415.4,1415.45,0,4,3
2025-02-11 11:41:08.405377,SBILIFE,EQ,1415.15,791370,1415.15,1415.45,0,84,88
2025-02-11 11:41:44.631910,SBILIFE,EQ,1415.5,792963,1415.15,1415.5,0,56,22
2025-02-11 11:42:22.202747,SBILIFE,EQ,1415.65,794009,1415.5,1415.65,0,277,4
2025-02-11 11:42:54.121222,SBILIFE,EQ,1415.4,794607,1415.4,1415.5,0,5,1
2025-02-11 11:43:31.219079,SBILIFE,EQ,1415.35,794809,1415.25,1415.35,0,151,2
2025-02-11 11:44:04.437295,SBILIFE,EQ,1415.2,795482,1415.2,1415.6,0,39,10
2025-02-11 11:44:41.795856,SBILIFE,EQ,1415.95,795974,1415.15,1415.2,0,49,29
2025-02-11 11:45:15.219921,SBILIFE,EQ,1415.45,796154,1415.45,1415.5,0,16,2
2025-02-11 11:45:47.963973,SBILIFE,EQ,1415.45,796792,1415.45,1415.5,0,41,93
2025-02-11 11:46:28.711632,SBILIFE,EQ,1415.45,797176,1415.45,1415.5,0,65,92
2025-02-11 11:47:05.947582,SBILIFE,EQ,1415.5,797559,1415.45,1415.5,0,4,69
2025-02-11 11:47:40.025787,SBILIFE,EQ,1415.45,798349,1415.45,1415.5,0,56,7
2025-02-11 11:48:16.603025,SBILIFE,EQ,1415.45,798659,1415.45,1415.5,0,99,9
2025-02-11 11:48:48.809883,SBILIFE,EQ,1415.45,798897,1415.45,1415.5,0,72,11
2025-02-11 11:49:25.987574,SBILIFE,EQ,1415.5,798988,1415.45,1415.5,0,78,51
2025-02-11 11:49:57.852239,SBILIFE,EQ,1415.45,799231,1415.45,1415.5,0,91,59
2025-02-11 11:50:31.446112,SBILIFE,EQ,1415.45,799852,1415.45,1415.5,0,32,51
2025-02-11 11:51:04.279007,SBILIFE,EQ,1415.45,800650,1415.45,1415.5,0,91,64
2025-02-11 11:51:37.909886,SBILIFE,EQ,1415.45,803377,1415.45,1415.5,0,5,121
2025-02-11 11:52:14.948975,SBILIFE,EQ,1415.45,803992,1415.45,1415.5,0,49,131
2025-02-11 11:52:48.185658,SBILIFE,EQ,1415.5,804452,1415.45,1415.5,0,96,229
2025-02-11 11:53:24.519100,SBILIFE,EQ,1415.45,805107,1415.45,1415.5,0,84,198
2025-02-11 11:53:55.047213,SBILIFE,EQ,1415.45,805538,1415.45,1415.5,0,62,262
2025-02-11 11:54:33.272916,SBILIFE,EQ,1415.45,807014,1415.45,1415.5,0,5,116
2025-02-11 11:55:06.590310,SBILIFE,EQ,1415.45,807473,1415.45,1415.5,0,18,146
2025-02-11 11:55:42.535553,SBILIFE,EQ,1415.45,808512,1415.45,1415.5,0,68,45
2025-02-11 11:56:19.824948,SBILIFE,EQ,1415.45,808695,1415.45,1415.5,0,37,52
2025-02-11 11:56:54.957738,SBILIFE,EQ,1415.45,809127,1415.45,1415.5,0,27,59
2025-02-11 11:57:29.250466,SBILIFE,EQ,1415.45,810351,1415.45,1415.5,0,20,25
2025-02-11 11:58:02.532058,SBILIFE,EQ,1415.45,810507,1415.45,1415.5,0,35,26
2025-02-11 11:58:34.985087,SBILIFE,EQ,1415.5,814960,1415.45,1415.5,0,93,79
2025-02-11 11:59:08.800141,SBILIFE,EQ,1414.45,820621,1415.0,1415.05,0,8,37
2025-02-11 11:59:40.181643,SBILIFE,EQ,1415.0,821117,1415.0,1415.05,0,5,11
2025-02-11 12:00:14.682111,SBILIFE,EQ,1415.2,821286,1415.0,1415.2,0,8,27
2025-02-11 12:00:45.598907,SBILIFE,EQ,1415.0,821335,1415.0,1415.05,0,20,9
2025-02-11 12:01:20.709287,SBILIFE,EQ,1415.0,821779,1415.0,1415.3,0,3,52
2025-02-11 12:01:52.583348,SBILIFE,EQ,1415.0,822071,1415.0,1415.05,0,2,44
2025-02-11 12:02:23.486172,SBILIFE,EQ,1415.0,826492,1415.0,1415.05,0,16,36
2025-02-11 12:03:04.003263,SBILIFE,EQ,1415.0,826916,1415.0,1415.05,0,19,38
2025-02-11 12:03:35.446115,SBILIFE,EQ,1415.0,828088,1415.0,1415.05,0,5,31
2025-02-11 12:04:11.951410,SBILIFE,EQ,1415.0,830269,1415.0,1415.05,0,9,3
2025-02-11 12:04:42.072751,SBILIFE,EQ,1415.0,830494,1415.0,1415.25,0,3,3
2025-02-11 12:05:15.230626,SBILIFE,EQ,1415.1,830668,1415.0,1415.1,0,1,1
2025-02-11 12:05:45.580999,SBILIFE,EQ,1415.0,831573,1415.0,1415.05,0,3,11
2025-02-11 12:09:50.800640,SBILIFE,EQ,1415.0,832077,1415.0,1415.05,0,8,15
2025-02-11 12:10:26.504577,SBILIFE,EQ,1417.7,843071,1417.1,1417.7,0,24,18
2025-02-11 12:16:32.414931,SBILIFE,EQ,1415.95,847183,1415.5,1415.95,0,44,20
2025-02-11 12:17:09.726894,SBILIFE,EQ,1415.4,860088,1415.4,1415.65,0,162,16
2025-02-11 12:26:03.312017,SBILIFE,EQ,1415.05,862766,1415.05,1415.3,0,292,1
2025-02-11 12:26:42.205097,SBILIFE,EQ,1415.15,862825,1415.1,1415.25,0,375,5
2025-02-11 12:27:15.940509,SBILIFE,EQ,1416.0,863509,1415.4,1416.0,0,16,10
2025-02-11 12:27:53.443601,SBILIFE,EQ,1415.6,863651,1415.3,1415.5,0,8,1
2025-02-11 12:28:28.783303,SBILIFE,EQ,1416.8,863922,1416.15,1416.8,0,13,4
2025-02-11 12:29:07.896569,SBILIFE,EQ,1416.9,864666,1416.55,1416.9,0,289,3
2025-02-11 12:29:50.273989,SBILIFE,EQ,1416.7,864746,1416.65,1416.75,0,224,9
2025-02-11 12:30:27.670206,SBILIFE,EQ,1416.75,864888,1416.75,1416.8,0,4,13
2025-02-11 12:31:01.653383,SBILIFE,EQ,1415.85,866164,1415.9,1415.95,0,312,3
2025-02-11 12:31:41.139952,SBILIFE,EQ,1416.1,867261,1416.1,1416.2,0,66,12
2025-02-11 12:32:14.598969,SBILIFE,EQ,1416.15,867333,1415.7,1416.2,0,104,25
2025-02-11 12:32:48.456746,SBILIFE,EQ,1415.9,867566,1415.95,1416.2,0,29,4
2025-02-11 12:33:23.646114,SBILIFE,EQ,1416.2,867666,1416.05,1416.15,0,46,2
2025-02-11 12:33:56.255035,SBILIFE,EQ,1415.8,868626,1415.8,1416.05,0,761,1
2025-02-11 12:34:32.410142,SBILIFE,EQ,1415.8,868787,1415.8,1415.85,0,10,1
2025-02-11 12:35:05.869955,SBILIFE,EQ,1415.5,868911,1415.5,1415.6,0,6,4
2025-02-11 12:35:43.103497,SBILIFE,EQ,1415.45,868963,1415.2,1415.55,0,15,13
2025-02-11 12:36:15.868445,SBILIFE,EQ,1415.4,869153,1415.45,1415.55,0,375,7
