timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-11 11:39:26.002349,BEL,EQ,267.25,9248657,267.2,267.25,0,2623,2
2025-02-11 11:39:59.343295,BEL,EQ,267.1,9264036,267.1,267.15,0,87,257
2025-02-11 11:40:30.827106,BEL,EQ,267.15,9271335,267.05,267.1,0,4069,14
2025-02-11 11:41:08.405377,BEL,EQ,267.1,9275064,267.1,267.15,0,81,485
2025-02-11 11:41:44.631910,BEL,EQ,267.45,9280921,267.4,267.45,0,57,401
2025-02-11 11:42:22.202747,BEL,EQ,267.85,9300707,267.85,267.9,0,46,225
2025-02-11 11:42:54.121222,BEL,EQ,267.85,9304823,267.8,267.85,0,3624,324
2025-02-11 11:43:31.219079,BEL,EQ,267.9,9315530,267.85,267.9,0,1314,215
2025-02-11 11:44:04.437295,BEL,EQ,267.6,9329098,267.55,267.6,0,1193,108
2025-02-11 11:44:41.795856,BEL,EQ,267.5,9341869,267.5,267.55,0,2681,469
2025-02-11 11:45:15.219921,BEL,EQ,267.55,9354777,267.5,267.55,0,3004,136
2025-02-11 11:45:47.963973,BEL,EQ,267.9,9380406,267.8,267.85,0,24,390
2025-02-11 11:46:28.711632,BEL,EQ,267.75,9386352,267.7,267.75,0,894,22
2025-02-11 11:47:05.947582,BEL,EQ,267.8,9394382,267.75,267.8,0,1006,1274
2025-02-11 11:47:40.025787,BEL,EQ,267.7,9412037,267.6,267.7,0,151,1411
2025-02-11 11:48:16.603025,BEL,EQ,267.65,9422119,267.55,267.65,0,53,937
2025-02-11 11:48:48.809883,BEL,EQ,267.55,9425700,267.55,267.65,0,294,589
2025-02-11 11:49:25.987574,BEL,EQ,267.8,9434929,267.8,267.85,0,5,1315
2025-02-11 11:49:57.852239,BEL,EQ,267.75,9438535,267.7,267.75,0,464,1303
2025-02-11 11:50:31.446112,BEL,EQ,267.75,9446375,267.75,267.8,0,22,1222
2025-02-11 11:51:04.279007,BEL,EQ,267.8,9448845,267.75,267.8,0,367,3146
2025-02-11 11:51:37.909886,BEL,EQ,267.8,9453351,267.75,267.8,0,132,1536
2025-02-11 11:52:14.948975,BEL,EQ,268.0,9468622,267.95,268.0,0,39,1523
2025-02-11 11:52:48.185658,BEL,EQ,267.85,10435185,267.8,267.85,0,20,1591
2025-02-11 11:53:24.519100,BEL,EQ,267.8,10439603,267.85,267.9,0,1,201
2025-02-11 11:53:55.047213,BEL,EQ,267.85,10443547,267.8,267.85,0,558,2278
2025-02-11 11:54:33.272916,BEL,EQ,267.55,10457783,267.55,267.6,0,159,818
2025-02-11 11:55:06.590310,BEL,EQ,267.15,10576539,267.25,267.3,0,46,1842
2025-02-11 11:55:42.535553,BEL,EQ,267.15,10586352,267.15,267.3,0,996,2030
2025-02-11 11:56:19.824948,BEL,EQ,267.15,10602516,267.15,267.25,0,137,2695
2025-02-11 11:56:54.957738,BEL,EQ,267.25,10605747,267.25,267.3,0,557,3168
2025-02-11 11:57:29.250466,BEL,EQ,267.2,10621395,267.15,267.2,0,30,1284
2025-02-11 11:58:02.532058,BEL,EQ,266.95,10655681,266.95,267.0,0,10,2113
2025-02-11 11:58:34.985087,BEL,EQ,266.95,10666680,266.9,266.95,0,415,2050
2025-02-11 11:59:08.800141,BEL,EQ,266.65,10714436,266.55,266.65,0,381,2793
2025-02-11 11:59:40.181643,BEL,EQ,266.6,10909539,266.6,266.7,0,821,453
2025-02-11 12:00:14.682111,BEL,EQ,266.8,10913808,266.75,266.8,0,212,949
2025-02-11 12:00:45.598907,BEL,EQ,266.85,10930357,266.8,266.85,0,174,785
2025-02-11 12:01:20.709287,BEL,EQ,266.75,10937228,266.7,266.75,0,4079,653
2025-02-11 12:01:52.583348,BEL,EQ,266.75,10943631,266.7,266.75,0,4634,3690
2025-02-11 12:02:23.486172,BEL,EQ,266.7,10955047,266.7,266.75,0,2786,2917
2025-02-11 12:03:04.003263,BEL,EQ,266.7,10962940,266.7,266.75,0,1837,1555
2025-02-11 12:03:35.446115,BEL,EQ,266.6,10986244,266.55,266.6,0,2642,36
2025-02-11 12:04:11.951410,BEL,EQ,266.7,11000038,266.65,266.7,0,932,101
2025-02-11 12:04:42.072751,BEL,EQ,266.9,11174117,266.85,266.95,0,699,942
