timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:42:54.523724,NIFTY06FEB25C23650,OPTIDX,98.55,12813000,98.45,98.65,3208650,150,1200,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:02.484514,NIFTY06FEB25C23650,OPTIDX,98.15,12885000,98.25,98.5,3208650,525,2025,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:10.155772,NIFTY06FEB25C23650,OPTIDX,97.75,12917775,97.8,98.05,3208650,1575,525,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:19.248782,NIFTY06FEB25C23650,OPTIDX,97.05,12963600,97.05,97.3,3208650,1050,2100,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:29.050666,NIFTY06FEB25C23650,OPTIDX,96.75,12995175,96.85,97.0,3208650,825,150,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:41.339901,NIFTY06FEB25C23650,OPTIDX,96.7,13025475,96.85,97.0,3208650,375,150,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:43:49.394982,NIFTY06FEB25C23650,OPTIDX,97.5,13072575,97.05,97.3,3208650,1425,1275,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:44:00.875543,NIFTY06FEB25C23650,OPTIDX,97.55,13132125,97.25,97.5,3208650,1875,1350,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:44:14.510292,NIFTY06FEB25C23650,OPTIDX,99.15,13201875,98.85,99.05,3208650,375,150,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:44:37.263385,NIFTY06FEB25C23650,OPTIDX,99.4,13409175,99.25,99.5,3208650,2400,375,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:44:46.057168,NIFTY06FEB25C23650,OPTIDX,98.75,13443150,98.95,99.2,3208650,900,2025,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:44:55.085339,NIFTY06FEB25C23650,OPTIDX,99.15,13472850,99.15,99.4,3208650,1050,750,NIFTY,23650.0,CE,06-FEB-2025
2025-02-04 09:45:03.165945,NIFTY06FEB25C23650,OPTIDX,102.55,13578150,103.05,103.2,3208650,75,75,NIFTY,23650.0,CE,06-FEB-2025
