timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-03 09:30:10.689412,BEL27FEB25F,FUTSTK,271.2,10091850,271.2,271.4,102403350,8550,8550,BEL,27-FEB-2025
2025-02-03 09:32:39.120760,BEL27FEB25F,FUTSTK,270.4,11790450,270.35,270.5,103036050,2850,19950,BEL,27-FEB-2025
2025-02-03 09:32:46.760634,BEL27FEB25F,FUTSTK,270.2,11861700,270.1,270.25,103036050,2850,17100,BEL,27-FEB-2025
2025-02-03 09:33:00.834562,BEL27FEB25F,FUTSTK,269.7,11944350,269.85,270.0,103036050,5700,17100,BEL,27-FEB-2025
2025-02-03 09:33:12.064897,BEL27FEB25F,FUTSTK,269.65,12141000,269.4,269.55,103036050,11400,5700,BEL,27-FEB-2025
2025-02-03 09:33:26.671944,BEL27FEB25F,FUTSTK,269.6,12183750,269.65,269.75,103036050,5700,5700,BEL,27-FEB-2025
2025-02-03 09:33:34.629581,BEL27FEB25F,FUTSTK,269.3,12237900,269.15,269.35,103036050,5700,19950,BEL,27-FEB-2025
2025-02-03 09:33:42.235199,BEL27FEB25F,FUTSTK,269.1,12286350,269.1,269.25,103728600,2850,11400,BEL,27-FEB-2025
2025-02-03 09:33:50.053170,BEL27FEB25F,FUTSTK,269.25,12426000,269.05,269.25,103728600,5700,17100,BEL,27-FEB-2025
2025-02-03 09:33:58.410243,BEL27FEB25F,FUTSTK,268.7,12565650,268.55,268.7,103728600,2850,22800,BEL,27-FEB-2025
2025-02-03 09:34:10.165932,BEL27FEB25F,FUTSTK,268.85,12665400,268.85,268.95,103728600,2850,2850,BEL,27-FEB-2025
2025-02-03 09:34:23.396900,BEL27FEB25F,FUTSTK,269.0,12708150,269.05,269.2,103728600,11400,14250,BEL,27-FEB-2025
2025-02-03 09:34:31.376002,BEL27FEB25F,FUTSTK,269.35,12742350,269.35,269.5,103728600,2850,17100,BEL,27-FEB-2025
2025-02-03 09:34:39.313070,BEL27FEB25F,FUTSTK,269.1,12787950,269.1,269.25,103728600,17100,22800,BEL,27-FEB-2025
2025-02-03 09:34:46.643980,BEL27FEB25F,FUTSTK,268.9,12853500,268.95,269.15,103728600,14250,8550,BEL,27-FEB-2025
2025-02-03 09:34:56.761241,BEL27FEB25F,FUTSTK,268.9,12953250,268.85,269.0,103728600,17100,2850,BEL,27-FEB-2025
2025-02-03 09:35:14.317654,BEL27FEB25F,FUTSTK,268.8,13058700,268.7,268.85,103728600,2850,2850,BEL,27-FEB-2025
2025-02-03 09:35:33.040461,BEL27FEB25F,FUTSTK,268.8,13155600,268.6,268.8,103728600,14250,25650,BEL,27-FEB-2025
2025-02-03 09:35:45.178057,BEL27FEB25F,FUTSTK,268.4,13246800,268.35,268.5,103728600,8550,2850,BEL,27-FEB-2025
2025-02-03 09:35:56.601437,BEL27FEB25F,FUTSTK,269.0,13357950,268.95,269.15,103728600,8550,11400,BEL,27-FEB-2025
2025-02-03 09:36:04.828673,BEL27FEB25F,FUTSTK,269.0,13392150,268.8,269.0,103728600,5700,14250,BEL,27-FEB-2025
2025-02-03 09:36:12.911593,BEL27FEB25F,FUTSTK,269.0,13432050,268.95,269.1,103728600,5700,5700,BEL,27-FEB-2025
2025-02-03 09:36:21.623829,BEL27FEB25F,FUTSTK,268.85,13457700,268.8,268.9,103728600,8550,5700,BEL,27-FEB-2025
2025-02-03 09:36:29.355470,BEL27FEB25F,FUTSTK,268.95,13486200,268.85,269.0,103728600,2850,5700,BEL,27-FEB-2025
2025-02-03 09:36:39.787252,BEL27FEB25F,FUTSTK,268.35,13560300,268.3,268.5,104019300,59850,14250,BEL,27-FEB-2025
2025-02-03 09:36:52.072659,BEL27FEB25F,FUTSTK,268.25,13671450,268.2,268.4,104019300,2850,19950,BEL,27-FEB-2025
2025-02-03 09:37:00.878188,BEL27FEB25F,FUTSTK,268.3,13677150,268.3,268.35,104019300,2850,2850,BEL,27-FEB-2025
2025-02-03 09:37:09.855335,BEL27FEB25F,FUTSTK,268.2,13705650,268.15,268.25,104019300,8550,19950,BEL,27-FEB-2025
2025-02-03 09:37:17.208727,BEL27FEB25F,FUTSTK,268.2,13742700,268.2,268.35,104019300,11400,8550,BEL,27-FEB-2025
2025-02-03 09:37:25.181401,BEL27FEB25F,FUTSTK,268.25,13759800,268.2,268.35,104019300,14250,25650,BEL,27-FEB-2025
2025-02-03 09:37:32.996811,BEL27FEB25F,FUTSTK,267.85,13890900,267.9,268.05,104019300,8550,2850,BEL,27-FEB-2025
2025-02-03 09:37:42.014472,BEL27FEB25F,FUTSTK,267.85,13962150,267.75,267.8,104019300,5700,5700,BEL,27-FEB-2025
2025-02-03 09:37:51.325264,BEL27FEB25F,FUTSTK,267.6,13987800,267.55,267.65,104019300,5700,2850,BEL,27-FEB-2025
2025-02-03 09:38:02.250337,BEL27FEB25F,FUTSTK,267.7,14010600,267.65,267.75,104019300,2850,19950,BEL,27-FEB-2025
2025-02-03 09:38:12.645619,BEL27FEB25F,FUTSTK,267.65,14036250,267.55,267.65,104019300,2850,2850,BEL,27-FEB-2025
2025-02-03 09:38:22.172938,BEL27FEB25F,FUTSTK,267.7,14067600,267.6,267.7,104019300,5700,2850,BEL,27-FEB-2025
2025-02-03 09:38:29.941115,BEL27FEB25F,FUTSTK,267.7,14093250,267.6,267.75,104019300,2850,25650,BEL,27-FEB-2025
2025-02-03 09:38:37.493118,BEL27FEB25F,FUTSTK,267.8,14136000,267.65,267.8,104019300,8550,11400,BEL,27-FEB-2025
