timestamp,symbol,index_name,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-01-29 10:03:19.487388,BANKNIFTY30JAN25F,BANKNIFTY,48953.85,240060,48940.4,48955.0,1459980,120,150
2025-01-29 10:03:20.865138,BANKNIFTY30JAN25F,BANKNIFTY,48940.4,240060,48940.4,48955.0,1459980,120,150
2025-01-29 10:03:22.210297,BANKNIFTY30JAN25F,BANKNIFTY,48955.0,240150,48940.65,48955.0,1459980,150,150
2025-01-29 10:03:23.588858,BANKNIFTY30JAN25F,BANKNIFTY,48954.95,240210,48940.0,48954.35,1459980,90,135
2025-01-29 10:03:24.916374,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,240300,48940.0,48954.95,1459980,90,150
2025-01-29 10:03:26.316372,BANKNIFTY30JAN25F,BANKNIFTY,48943.7,240420,48945.0,48953.0,1459980,15,60
2025-01-29 10:03:27.732064,BANKNIFTY30JAN25F,BANKNIFTY,48945.0,240465,48940.05,48952.95,1459980,120,15
2025-01-29 10:03:29.123080,BANKNIFTY30JAN25F,BANKNIFTY,48945.0,240465,48940.05,48952.95,1459980,120,15
2025-01-29 10:03:30.429761,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,240465,48940.05,48950.0,1459980,150,135
2025-01-29 10:03:31.770454,BANKNIFTY30JAN25F,BANKNIFTY,48947.45,240495,48947.45,48950.0,1459980,15,120
2025-01-29 10:03:33.235125,BANKNIFTY30JAN25F,BANKNIFTY,48946.85,240645,48946.25,48949.9,1459980,60,15
2025-01-29 10:03:34.590000,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,240675,48948.05,48950.0,1459980,15,225
2025-01-29 10:03:35.935094,BANKNIFTY30JAN25F,BANKNIFTY,48949.0,240675,48948.05,48950.0,1459980,15,225
2025-01-29 10:03:37.385239,BANKNIFTY30JAN25F,BANKNIFTY,48947.0,240705,48946.25,48947.0,1459980,15,15
2025-01-29 10:03:38.757382,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,240735,48947.0,48950.0,1459980,15,240
2025-01-29 10:03:40.095158,BANKNIFTY30JAN25F,BANKNIFTY,48955.0,241020,48949.9,48955.0,1459980,45,15
2025-01-29 10:03:41.423910,BANKNIFTY30JAN25F,BANKNIFTY,48955.0,241035,48952.45,48958.85,1459980,30,45
2025-01-29 10:03:42.889981,BANKNIFTY30JAN25F,BANKNIFTY,48962.65,241095,48947.0,48962.6,1459980,15,120
2025-01-29 10:03:44.367078,BANKNIFTY30JAN25F,BANKNIFTY,48962.65,241095,48947.0,48962.6,1459980,15,120
2025-01-29 10:03:45.695693,BANKNIFTY30JAN25F,BANKNIFTY,48941.8,241245,48947.0,48958.9,1459980,15,105
2025-01-29 10:03:47.006849,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,241305,48945.05,48960.9,1459980,120,90
2025-01-29 10:03:48.338494,BANKNIFTY30JAN25F,BANKNIFTY,48963.05,241350,48950.0,48961.75,1459980,75,75
2025-01-29 10:03:49.666497,BANKNIFTY30JAN25F,BANKNIFTY,48959.1,241365,48950.0,48959.55,1459980,75,60
2025-01-29 10:03:51.012757,BANKNIFTY30JAN25F,BANKNIFTY,48950.0,241365,48950.0,48959.55,1459980,75,60
2025-01-29 10:03:52.312799,BANKNIFTY30JAN25F,BANKNIFTY,48950.1,241455,48945.0,48955.2,1459980,30,75
2025-01-29 10:03:53.641776,BANKNIFTY30JAN25F,BANKNIFTY,48947.55,241470,48945.0,48947.55,1459980,30,30
2025-01-29 10:03:54.933519,BANKNIFTY30JAN25F,BANKNIFTY,48947.55,241500,48945.0,48956.65,1459980,30,45
2025-01-29 10:03:56.287400,BANKNIFTY30JAN25F,BANKNIFTY,48940.0,241515,48945.0,48953.8,1459980,15,45
2025-01-29 10:03:57.607200,BANKNIFTY30JAN25F,BANKNIFTY,48938.15,241560,48941.6,48957.55,1459980,120,60
2025-01-29 10:03:58.958612,BANKNIFTY30JAN25F,BANKNIFTY,48941.6,241560,48941.6,48957.55,1459980,120,60
2025-01-29 10:04:00.302356,BANKNIFTY30JAN25F,BANKNIFTY,48938.25,241635,48939.5,48944.4,1459980,120,30
2025-01-29 10:04:02.305997,BANKNIFTY30JAN25F,BANKNIFTY,48938.35,241710,48938.95,48940.0,1459980,105,135
2025-01-29 10:04:03.706148,BANKNIFTY30JAN25F,BANKNIFTY,48938.35,241800,48938.15,48940.0,1459980,30,105
2025-01-29 10:04:05.035958,BANKNIFTY30JAN25F,BANKNIFTY,48938.15,241800,48939.05,48940.0,1459980,15,105
2025-01-29 10:04:06.384056,BANKNIFTY30JAN25F,BANKNIFTY,48938.15,241830,48938.15,48940.0,1459980,15,90
2025-01-29 10:04:07.737275,BANKNIFTY30JAN25F,BANKNIFTY,48940.0,241845,48938.15,48940.0,1459980,15,75
2025-01-29 10:04:09.061516,BANKNIFTY30JAN25F,BANKNIFTY,48940.0,241845,48938.15,48940.0,1459980,15,75
2025-01-29 10:04:10.394032,BANKNIFTY30JAN25F,BANKNIFTY,48938.15,241860,48935.0,48940.0,1459980,30,90
