timestamp,symbol,index_name,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-01-29 10:03:19.487388,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.4,22890.6,47175,25,75
2025-01-29 10:03:20.865138,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.4,22890.6,47175,25,75
2025-01-29 10:03:22.210297,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22883.25,22890.5,47175,25,50
2025-01-29 10:03:23.588858,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.8,22890.2,47175,25,50
2025-01-29 10:03:24.916374,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.9,22889.35,47175,25,25
2025-01-29 10:03:26.316372,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22884.3,22891.9,47175,25,50
2025-01-29 10:03:27.732064,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.15,22890.0,47175,75,50
2025-01-29 10:03:29.123080,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22882.15,22890.0,47175,75,50
2025-01-29 10:03:30.429761,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22881.2,22890.0,47175,25,125
2025-01-29 10:03:31.770454,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22883.85,22890.75,47175,25,75
2025-01-29 10:03:33.235125,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22885.6,22892.9,47175,25,50
2025-01-29 10:03:34.590000,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22883.7,22891.4,47175,25,50
2025-01-29 10:03:35.935094,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22884.3,22892.4,47175,25,50
2025-01-29 10:03:37.385239,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22884.3,22892.4,47175,25,50
2025-01-29 10:03:38.757382,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22885.45,22893.5,47175,25,125
2025-01-29 10:03:40.095158,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22889.15,22896.6,47175,100,50
2025-01-29 10:03:41.423910,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22887.2,22894.8,47175,25,50
2025-01-29 10:03:42.889981,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22888.25,22894.8,47175,25,25
2025-01-29 10:03:44.367078,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.75,22894.9,47175,25,75
2025-01-29 10:03:45.695693,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.75,22894.9,47175,25,75
2025-01-29 10:03:47.006849,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.9,22895.0,47175,350,75
2025-01-29 10:03:48.338494,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.9,22894.95,47175,25,75
2025-01-29 10:03:49.666497,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.8,22893.55,47175,25,75
2025-01-29 10:03:51.012757,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22886.8,22893.55,47175,25,75
2025-01-29 10:03:52.312799,FINNIFTY30JAN25F,FINNIFTY,22892.1,9900,22885.15,22892.0,47175,25,50
2025-01-29 10:03:53.641776,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22886.5,22893.45,47175,50,25
2025-01-29 10:03:54.933519,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.95,22893.45,47175,50,25
2025-01-29 10:03:56.287400,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.3,22893.3,47175,125,50
2025-01-29 10:03:57.607200,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22886.9,22894.65,47175,25,25
2025-01-29 10:03:58.958612,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22886.9,22894.65,47175,25,25
2025-01-29 10:04:00.302356,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.05,22892.45,47175,100,50
2025-01-29 10:04:02.305997,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22887.1,22895.25,47175,25,50
2025-01-29 10:04:03.706148,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.5,22892.8,47175,25,50
2025-01-29 10:04:05.035958,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.85,22892.8,47175,25,50
2025-01-29 10:04:06.384056,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.9,22892.8,47175,50,50
2025-01-29 10:04:07.737275,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.0,22892.95,47175,50,50
2025-01-29 10:04:09.061516,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.0,22892.95,47175,50,50
2025-01-29 10:04:10.394032,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22884.6,22892.75,47175,50,50
2025-01-29 10:04:11.759462,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22889.0,22896.9,47175,25,50
2025-01-29 10:04:13.087273,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22887.25,22894.65,47175,25,50
2025-01-29 10:04:14.408381,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.6,22893.8,47175,25,50
2025-01-29 10:04:15.759791,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.6,22893.8,47175,25,50
2025-01-29 10:04:17.066590,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22886.8,22894.05,47175,25,25
2025-01-29 10:04:18.449473,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22886.45,22894.0,47175,25,50
2025-01-29 10:04:19.773923,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22885.95,22893.25,47175,100,50
2025-01-29 10:04:21.085929,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.6,22895.3,47175,25,25
2025-01-29 10:04:22.414871,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.6,22895.3,47175,25,25
2025-01-29 10:04:23.902524,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22889.85,22897.3,47175,25,50
2025-01-29 10:04:25.243910,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.15,22896.65,47175,25,50
2025-01-29 10:04:26.570259,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22887.5,22896.0,47175,25,50
2025-01-29 10:04:27.899681,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.1,22895.2,47175,25,50
2025-01-29 10:04:29.249765,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.1,22895.2,47175,25,50
2025-01-29 10:04:30.566718,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.4,22895.55,47175,25,50
2025-01-29 10:04:31.949833,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22889.85,22893.15,47175,25,25
2025-01-29 10:04:33.289431,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22888.15,22893.15,47175,50,25
2025-01-29 10:04:34.616928,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22892.1,22893.15,47175,25,25
2025-01-29 10:04:35.924796,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22892.1,22893.15,47175,25,25
2025-01-29 10:04:37.234986,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22892.1,22893.15,47175,25,25
2025-01-29 10:04:38.557444,FINNIFTY30JAN25F,FINNIFTY,22892.1,10000,22892.1,22893.15,47175,25,25
