timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-11 11:39:26.002349,BANKNIFTY27FEB25F,FUTIDX,49823.4,808770,49820.0,49823.45,2869620,210,30,BANKNIFTY,27-FEB-2025
2025-02-11 11:39:59.343295,BANKNIFTY27FEB25F,FUTIDX,49810.0,809130,49810.0,49817.15,2870850,300,180,BANKNIFTY,27-FEB-2025
2025-02-11 11:40:30.827106,BANKNIFTY27FEB25F,FUTIDX,49815.0,809760,49815.0,49824.0,2870850,30,30,BANKNIFTY,27-FEB-2025
2025-02-11 11:41:08.405377,BANKNIFTY27FEB25F,FUTIDX,49810.0,810000,49810.0,49817.0,2870850,90,30,BANKNIFTY,27-FEB-2025
2025-02-11 11:41:44.631910,BANKNIFTY27FEB25F,FUTIDX,49816.0,810540,49812.05,49816.0,2870850,60,90,BANKNIFTY,27-FEB-2025
2025-02-11 11:42:22.202747,BANKNIFTY27FEB25F,FUTIDX,49823.85,811800,49823.4,49839.2,2870850,30,240,BANKNIFTY,27-FEB-2025
2025-02-11 11:42:54.121222,BANKNIFTY27FEB25F,FUTIDX,49830.05,812250,49814.75,49830.05,2871090,240,210,BANKNIFTY,27-FEB-2025
2025-02-11 11:43:31.219079,BANKNIFTY27FEB25F,FUTIDX,49832.35,812490,49825.0,49832.35,2871090,60,150,BANKNIFTY,27-FEB-2025
2025-02-11 11:44:04.437295,BANKNIFTY27FEB25F,FUTIDX,49825.5,812730,49825.5,49832.65,2871090,60,120,BANKNIFTY,27-FEB-2025
2025-02-11 11:44:41.795856,BANKNIFTY27FEB25F,FUTIDX,49820.0,813270,49817.0,49819.9,2871090,60,150,BANKNIFTY,27-FEB-2025
2025-02-11 11:45:15.219921,BANKNIFTY27FEB25F,FUTIDX,49798.35,814140,49795.6,49810.7,2871090,60,90,BANKNIFTY,27-FEB-2025
