timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-11 11:39:26.002349,NIFTY27FEB25F,FUTIDX,23337.4,2167725,23333.0,23336.95,17376525,75,225,NIFTY,27-FEB-2025
2025-02-11 11:39:59.343295,NIFTY27FEB25F,FUTIDX,23333.05,2168850,23333.0,23333.1,17379675,75,450,NIFTY,27-FEB-2025
2025-02-11 11:40:30.827106,NIFTY27FEB25F,FUTIDX,23331.05,2171250,23331.05,23332.55,17379675,75,150,NIFTY,27-FEB-2025
2025-02-11 11:41:08.405377,NIFTY27FEB25F,FUTIDX,23332.0,2171775,23332.0,23333.8,17379675,1050,225,NIFTY,27-FEB-2025
2025-02-11 11:41:44.631910,NIFTY27FEB25F,FUTIDX,23335.0,2173425,23334.4,23335.0,17379675,75,150,NIFTY,27-FEB-2025
2025-02-11 11:42:22.202747,NIFTY27FEB25F,FUTIDX,23338.85,2175375,23338.85,23340.0,17379675,75,1050,NIFTY,27-FEB-2025
2025-02-11 11:42:54.121222,NIFTY27FEB25F,FUTIDX,23338.4,2177850,23336.2,23339.2,17383275,750,150,NIFTY,27-FEB-2025
2025-02-11 11:43:31.219079,NIFTY27FEB25F,FUTIDX,23336.65,2179650,23336.2,23340.15,17383275,600,225,NIFTY,27-FEB-2025
2025-02-11 11:44:04.437295,NIFTY27FEB25F,FUTIDX,23338.9,2180700,23336.2,23339.4,17383275,675,225,NIFTY,27-FEB-2025
2025-02-11 11:44:41.795856,NIFTY27FEB25F,FUTIDX,23333.0,2182800,23333.0,23334.55,17383275,150,225,NIFTY,27-FEB-2025
2025-02-11 11:45:15.219921,NIFTY27FEB25F,FUTIDX,23331.85,2188275,23331.05,23331.85,17383275,300,75,NIFTY,27-FEB-2025
2025-02-11 11:45:47.963973,NIFTY27FEB25F,FUTIDX,23333.1,2189100,23333.15,23337.1,17387175,75,75,NIFTY,27-FEB-2025
2025-02-11 11:46:28.711632,NIFTY27FEB25F,FUTIDX,23338.7,2189475,23335.05,23338.2,17387175,75,600,NIFTY,27-FEB-2025
2025-02-11 11:47:05.947582,NIFTY27FEB25F,FUTIDX,23335.35,2190525,23334.0,23335.4,17387175,225,225,NIFTY,27-FEB-2025
2025-02-11 11:47:40.025787,NIFTY27FEB25F,FUTIDX,23325.0,2194500,23325.0,23325.05,17387175,2250,600,NIFTY,27-FEB-2025
2025-02-11 11:48:16.603025,NIFTY27FEB25F,FUTIDX,23325.0,2196225,23325.0,23328.15,17387175,1950,150,NIFTY,27-FEB-2025
2025-02-11 11:48:48.809883,NIFTY27FEB25F,FUTIDX,23325.05,2196900,23325.05,23328.0,17388825,600,375,NIFTY,27-FEB-2025
2025-02-11 11:49:25.987574,NIFTY27FEB25F,FUTIDX,23334.15,2198400,23328.3,23333.6,17388825,600,375,NIFTY,27-FEB-2025
2025-02-11 11:49:57.852239,NIFTY27FEB25F,FUTIDX,23331.55,2199075,23327.35,23331.55,17388825,75,75,NIFTY,27-FEB-2025
2025-02-11 11:50:31.446112,NIFTY27FEB25F,FUTIDX,23331.3,2200575,23326.8,23331.3,17388825,75,750,NIFTY,27-FEB-2025
2025-02-11 11:51:04.279007,NIFTY27FEB25F,FUTIDX,23330.0,2201025,23327.15,23332.0,17388825,300,750,NIFTY,27-FEB-2025
2025-02-11 11:51:37.909886,NIFTY27FEB25F,FUTIDX,23331.95,2202225,23331.2,23331.95,17388000,75,225,NIFTY,27-FEB-2025
2025-02-11 11:52:14.948975,NIFTY27FEB25F,FUTIDX,23330.0,2202525,23330.0,23331.0,17388000,900,75,NIFTY,27-FEB-2025
2025-02-11 11:52:48.185658,NIFTY27FEB25F,FUTIDX,23330.45,2205600,23326.3,23330.45,17388000,75,150,NIFTY,27-FEB-2025
2025-02-11 11:53:24.519100,NIFTY27FEB25F,FUTIDX,23330.0,2206875,23330.0,23330.7,17388000,675,150,NIFTY,27-FEB-2025
2025-02-11 11:53:55.047213,NIFTY27FEB25F,FUTIDX,23332.2,2208525,23330.0,23330.8,17388000,675,300,NIFTY,27-FEB-2025
2025-02-11 11:54:33.272916,NIFTY27FEB25F,FUTIDX,23328.65,2209800,23328.0,23328.85,17389500,225,75,NIFTY,27-FEB-2025
2025-02-11 11:55:06.590310,NIFTY27FEB25F,FUTIDX,23328.75,2210475,23327.0,23328.75,17389500,225,150,NIFTY,27-FEB-2025
2025-02-11 11:55:42.535553,NIFTY27FEB25F,FUTIDX,23323.05,2216025,23322.55,23324.95,17389500,450,225,NIFTY,27-FEB-2025
