timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-11 11:39:26.002349,FINNIFTY27FEB25F,FUTIDX,23268.35,22490,23271.0,23279.95,69550,195,65,FINNIFTY,27-FEB-2025
2025-02-11 11:39:59.343295,FINNIFTY27FEB25F,FUTIDX,23268.35,22490,23270.05,23277.25,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:40:30.827106,FINNIFTY27FEB25F,FUTIDX,23268.35,22490,23274.05,23280.0,69550,130,65,FINNIFTY,27-FEB-2025
2025-02-11 11:41:08.405377,FINNIFTY27FEB25F,FUTIDX,23268.35,22490,23271.7,23278.95,69550,65,130,FINNIFTY,27-FEB-2025
2025-02-11 11:41:44.631910,FINNIFTY27FEB25F,FUTIDX,23268.35,22490,23276.35,23280.0,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:42:22.202747,FINNIFTY27FEB25F,FUTIDX,23280.0,22620,23282.0,23287.0,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:42:54.121222,FINNIFTY27FEB25F,FUTIDX,23280.0,22620,23276.7,23284.1,69550,65,130,FINNIFTY,27-FEB-2025
2025-02-11 11:43:31.219079,FINNIFTY27FEB25F,FUTIDX,23280.0,22620,23277.4,23284.8,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:44:04.437295,FINNIFTY27FEB25F,FUTIDX,23280.0,22620,23276.0,23283.35,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:44:41.795856,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23272.9,23279.65,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:45:15.219921,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23270.5,23279.3,69550,65,130,FINNIFTY,27-FEB-2025
2025-02-11 11:45:47.963973,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23275.75,23282.65,69550,130,65,FINNIFTY,27-FEB-2025
2025-02-11 11:46:28.711632,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23275.5,23283.5,69550,130,130,FINNIFTY,27-FEB-2025
2025-02-11 11:47:05.947582,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23275.25,23281.6,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:47:40.025787,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23269.05,23277.05,69550,65,130,FINNIFTY,27-FEB-2025
2025-02-11 11:48:16.603025,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23270.85,23279.55,69550,130,260,FINNIFTY,27-FEB-2025
2025-02-11 11:48:48.809883,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23272.7,23280.1,69550,65,65,FINNIFTY,27-FEB-2025
2025-02-11 11:49:25.987574,FINNIFTY27FEB25F,FUTIDX,23280.0,22880,23276.3,23283.85,69550,130,130,FINNIFTY,27-FEB-2025
