timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-03 09:30:10.689412,POWERGRID27FEB25P285,OPTSTK,12.3,426600,12.35,12.5,765000,9000,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:32:39.120760,POWERGRID27FEB25P285,OPTSTK,12.25,437400,12.5,12.7,761400,7200,12600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:32:46.760634,POWERGRID27FEB25P285,OPTSTK,12.25,437400,12.5,12.7,761400,7200,12600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:00.834562,POWERGRID27FEB25P285,OPTSTK,12.25,437400,12.6,12.75,761400,3600,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:12.064897,POWERGRID27FEB25P285,OPTSTK,12.9,437400,12.6,12.75,761400,3600,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:26.671944,POWERGRID27FEB25P285,OPTSTK,12.75,442800,12.75,12.9,761400,9000,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:34.629581,POWERGRID27FEB25P285,OPTSTK,12.95,442800,12.75,12.9,761400,9000,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:42.235199,POWERGRID27FEB25P285,OPTSTK,12.95,442800,12.75,12.9,757800,9000,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:50.053170,POWERGRID27FEB25P285,OPTSTK,13.05,442800,12.75,12.9,757800,9000,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:33:58.410243,POWERGRID27FEB25P285,OPTSTK,13.05,453600,13.0,13.15,757800,3600,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:10.165932,POWERGRID27FEB25P285,OPTSTK,13.05,453600,13.0,13.15,757800,3600,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:23.396900,POWERGRID27FEB25P285,OPTSTK,13.05,453600,13.05,13.2,757800,7200,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:31.376002,POWERGRID27FEB25P285,OPTSTK,13.2,453600,13.05,13.2,757800,7200,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:39.313070,POWERGRID27FEB25P285,OPTSTK,13.2,453600,13.05,13.2,757800,7200,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:46.643980,POWERGRID27FEB25P285,OPTSTK,13.2,455400,13.3,13.45,757800,5400,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:34:56.761241,POWERGRID27FEB25P285,OPTSTK,13.65,455400,13.3,13.45,757800,5400,5400,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:35:14.317654,POWERGRID27FEB25P285,OPTSTK,13.75,460800,13.65,13.75,757800,5400,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:35:33.040461,POWERGRID27FEB25P285,OPTSTK,13.8,460800,13.65,13.75,757800,5400,1800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:35:45.178057,POWERGRID27FEB25P285,OPTSTK,13.9,480600,13.9,14.05,757800,3600,9000,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:35:56.601437,POWERGRID27FEB25P285,OPTSTK,13.9,480600,13.9,14.05,757800,3600,9000,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:04.828673,POWERGRID27FEB25P285,OPTSTK,14.0,480600,13.9,14.05,757800,3600,9000,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:12.911593,POWERGRID27FEB25P285,OPTSTK,13.9,486000,13.85,14.0,757800,1800,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:21.623829,POWERGRID27FEB25P285,OPTSTK,13.85,486000,13.85,14.0,757800,1800,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:29.355470,POWERGRID27FEB25P285,OPTSTK,13.85,486000,13.85,14.0,757800,1800,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:39.787252,POWERGRID27FEB25P285,OPTSTK,13.9,491400,13.85,14.0,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:36:52.072659,POWERGRID27FEB25P285,OPTSTK,14.05,491400,13.85,14.0,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:00.878188,POWERGRID27FEB25P285,OPTSTK,14.05,491400,13.85,14.0,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:09.855335,POWERGRID27FEB25P285,OPTSTK,14.1,500400,14.1,14.25,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:17.208727,POWERGRID27FEB25P285,OPTSTK,14.1,500400,14.1,14.25,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:25.181401,POWERGRID27FEB25P285,OPTSTK,14.1,500400,14.1,14.25,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:32.996811,POWERGRID27FEB25P285,OPTSTK,14.1,500400,14.1,14.25,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:42.014472,POWERGRID27FEB25P285,OPTSTK,14.3,502200,14.25,14.4,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:37:51.325264,POWERGRID27FEB25P285,OPTSTK,14.5,502200,14.25,14.4,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:02.250337,POWERGRID27FEB25P285,OPTSTK,14.65,523800,14.55,14.7,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:12.645619,POWERGRID27FEB25P285,OPTSTK,14.65,523800,14.55,14.7,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:22.172938,POWERGRID27FEB25P285,OPTSTK,14.65,523800,14.55,14.7,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:29.941115,POWERGRID27FEB25P285,OPTSTK,14.7,523800,14.55,14.7,754200,5400,3600,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:37.493118,POWERGRID27FEB25P285,OPTSTK,14.55,531000,14.5,14.65,754200,1800,10800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:47.569722,POWERGRID27FEB25P285,OPTSTK,14.55,531000,14.5,14.65,754200,1800,10800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:38:58.633076,POWERGRID27FEB25P285,OPTSTK,14.55,531000,14.5,14.65,754200,1800,10800,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:39:06.989042,POWERGRID27FEB25P285,OPTSTK,14.55,532800,14.45,14.6,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:39:18.459920,POWERGRID27FEB25P285,OPTSTK,14.45,532800,14.45,14.6,754200,3600,7200,POWERGRID,285.0,PE,27-FEB-2025
2025-02-03 09:39:31.526679,POWERGRID27FEB25P285,OPTSTK,14.45,538200,14.4,14.6,754200,7200,7200,POWERGRID,285.0,PE,27-FEB-2025
