timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-11 11:39:26.002349,SBILIFE27FEB25C1420,OPTSTK,28.1,110250,27.75,28.1,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:39:59.343295,SBILIFE27FEB25C1420,OPTSTK,28.1,110250,27.85,28.15,70875,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:40:30.827106,SBILIFE27FEB25C1420,OPTSTK,28.0,111375,27.95,28.2,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:41:08.405377,SBILIFE27FEB25C1420,OPTSTK,28.0,111750,27.85,28.15,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:41:44.631910,SBILIFE27FEB25C1420,OPTSTK,28.2,111750,27.8,28.2,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:42:22.202747,SBILIFE27FEB25C1420,OPTSTK,28.2,112125,27.9,28.25,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:42:54.121222,SBILIFE27FEB25C1420,OPTSTK,28.2,112125,27.95,28.25,70875,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:43:31.219079,SBILIFE27FEB25C1420,OPTSTK,28.2,112125,28.0,28.3,70875,375,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:44:04.437295,SBILIFE27FEB25C1420,OPTSTK,28.4,112875,28.1,28.45,71250,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:44:41.795856,SBILIFE27FEB25C1420,OPTSTK,28.4,112875,27.85,28.15,71250,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:45:15.219921,SBILIFE27FEB25C1420,OPTSTK,28.4,112875,27.75,28.05,71250,375,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:45:47.963973,SBILIFE27FEB25C1420,OPTSTK,28.4,112875,27.95,28.25,71250,375,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:46:28.711632,SBILIFE27FEB25C1420,OPTSTK,28.4,112875,27.8,28.1,71250,375,1125,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:47:05.947582,SBILIFE27FEB25C1420,OPTSTK,28.15,113250,28.0,28.3,71625,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:47:40.025787,SBILIFE27FEB25C1420,OPTSTK,28.15,113250,27.75,28.05,71625,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:48:16.603025,SBILIFE27FEB25C1420,OPTSTK,27.65,113625,27.65,27.95,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:48:48.809883,SBILIFE27FEB25C1420,OPTSTK,27.65,114000,27.65,27.95,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:49:25.987574,SBILIFE27FEB25C1420,OPTSTK,27.65,114000,27.65,27.95,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:49:57.852239,SBILIFE27FEB25C1420,OPTSTK,27.65,114000,27.65,28.05,71625,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:50:31.446112,SBILIFE27FEB25C1420,OPTSTK,27.65,114000,27.65,27.95,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:51:04.279007,SBILIFE27FEB25C1420,OPTSTK,27.65,114000,27.55,27.85,71625,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:51:37.909886,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.4,27.7,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:52:14.948975,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.5,27.75,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:52:48.185658,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.7,27.95,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:53:24.519100,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.65,27.9,72000,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:53:55.047213,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.65,28.0,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:54:33.272916,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.7,28.0,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:55:06.590310,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.2,27.5,72000,1125,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:55:42.535553,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.35,27.65,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:56:19.824948,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.4,27.65,72000,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:56:54.957738,SBILIFE27FEB25C1420,OPTSTK,27.5,114375,27.6,27.7,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:57:29.250466,SBILIFE27FEB25C1420,OPTSTK,27.8,115875,27.6,27.9,71625,750,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:58:02.532058,SBILIFE27FEB25C1420,OPTSTK,27.8,115875,27.55,27.8,71625,750,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:58:34.985087,SBILIFE27FEB25C1420,OPTSTK,27.45,115875,27.5,27.8,71250,750,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:59:08.800141,SBILIFE27FEB25C1420,OPTSTK,27.45,116250,27.05,27.3,71250,375,750,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 11:59:40.181643,SBILIFE27FEB25C1420,OPTSTK,27.45,116250,27.1,27.4,71250,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 12:00:14.682111,SBILIFE27FEB25C1420,OPTSTK,27.45,116250,27.05,27.35,71250,375,375,SBILIFE,1420.0,CE,27-FEB-2025
2025-02-11 12:00:45.598907,SBILIFE27FEB25C1420,OPTSTK,27.45,116250,27.1,27.4,71625,375,375,SBILIFE,1420.0,CE,27-FEB-2025
