timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-07 09:41:04.762161,HDFCLIFE27FEB25F,FUTSTK,630.25,506000,629.95,630.4,31421500,5500,1100,HDFCLIFE,27-FEB-2025
2025-02-07 09:41:42.441880,HDFCLIFE27FEB25F,FUTSTK,630.15,508200,629.95,630.25,31421500,2200,1100,HDFCLIFE,27-FEB-2025
2025-02-07 09:42:27.307945,HDFCLIFE27FEB25F,FUTSTK,630.7,524700,630.45,630.85,31429200,3300,3300,HDFCLIFE,27-FEB-2025
2025-02-07 09:43:04.861169,HDFCLIFE27FEB25F,FUTSTK,630.7,530200,630.6,631.0,31429200,3300,4400,HDFCLIFE,27-FEB-2025
2025-02-07 09:43:50.241849,HDFCLIFE27FEB25F,FUTSTK,630.5,533500,630.35,630.8,31429200,1100,2200,HDFCLIFE,27-FEB-2025
2025-02-07 09:44:29.824244,HDFCLIFE27FEB25F,FUTSTK,630.5,533500,630.1,630.5,31429200,2200,3300,HDFCLIFE,27-FEB-2025
2025-02-07 09:45:12.696687,HDFCLIFE27FEB25F,FUTSTK,629.9,534600,629.8,630.0,31429200,2200,1100,HDFCLIFE,27-FEB-2025
2025-02-07 09:45:46.594235,HDFCLIFE27FEB25F,FUTSTK,630.5,542300,630.35,630.75,31433600,2200,2200,HDFCLIFE,27-FEB-2025
2025-02-07 09:46:30.665862,HDFCLIFE27FEB25F,FUTSTK,630.25,546700,630.0,630.45,31433600,1100,1100,HDFCLIFE,27-FEB-2025
2025-02-07 09:47:08.651245,HDFCLIFE27FEB25F,FUTSTK,630.45,547800,629.95,630.4,31433600,1100,2200,HDFCLIFE,27-FEB-2025
2025-02-07 09:47:52.395793,HDFCLIFE27FEB25F,FUTSTK,630.35,555500,629.95,630.45,31433600,1100,2200,HDFCLIFE,27-FEB-2025
2025-02-07 09:48:28.274735,HDFCLIFE27FEB25F,FUTSTK,630.35,555500,630.0,630.35,31433600,2200,2200,HDFCLIFE,27-FEB-2025
2025-02-07 09:49:10.456556,HDFCLIFE27FEB25F,FUTSTK,629.9,557700,629.7,630.15,31439100,1100,1100,HDFCLIFE,27-FEB-2025
