timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-07 09:41:04.762161,FINNIFTY27FEB25F,FUTIDX,23772.05,3900,23785.75,23790.0,57395,65,130,FINNIFTY,27-FEB-2025
2025-02-07 09:41:42.441880,FINNIFTY27FEB25F,FUTIDX,23790.3,4095,23776.0,23784.5,57395,195,130,FINNIFTY,27-FEB-2025
2025-02-07 09:42:27.307945,FINNIFTY27FEB25F,FUTIDX,23790.1,4420,23786.6,23794.05,57850,325,65,FINNIFTY,27-FEB-2025
2025-02-07 09:43:04.861169,FINNIFTY27FEB25F,FUTIDX,23795.05,4485,23781.4,23788.8,57850,130,65,FINNIFTY,27-FEB-2025
2025-02-07 09:43:50.241849,FINNIFTY27FEB25F,FUTIDX,23795.05,4485,23786.5,23793.4,57850,130,65,FINNIFTY,27-FEB-2025
2025-02-07 09:44:29.824244,FINNIFTY27FEB25F,FUTIDX,23795.05,4485,23783.85,23791.0,57850,130,195,FINNIFTY,27-FEB-2025
2025-02-07 09:45:12.696687,FINNIFTY27FEB25F,FUTIDX,23795.05,4485,23767.1,23773.9,57850,65,130,FINNIFTY,27-FEB-2025
2025-02-07 09:45:46.594235,FINNIFTY27FEB25F,FUTIDX,23766.65,4615,23775.05,23781.8,57915,260,65,FINNIFTY,27-FEB-2025
2025-02-07 09:46:30.665862,FINNIFTY27FEB25F,FUTIDX,23795.05,4810,23776.95,23786.2,57915,130,130,FINNIFTY,27-FEB-2025
2025-02-07 09:47:08.651245,FINNIFTY27FEB25F,FUTIDX,23780.0,4875,23768.85,23777.35,57915,130,130,FINNIFTY,27-FEB-2025
2025-02-07 09:47:52.395793,FINNIFTY27FEB25F,FUTIDX,23770.45,4940,23770.25,23778.65,57915,130,130,FINNIFTY,27-FEB-2025
2025-02-07 09:48:28.274735,FINNIFTY27FEB25F,FUTIDX,23772.9,5005,23761.95,23769.65,58045,130,65,FINNIFTY,27-FEB-2025
2025-02-07 09:49:10.456556,FINNIFTY27FEB25F,FUTIDX,23772.9,5005,23770.15,23778.35,58045,130,130,FINNIFTY,27-FEB-2025
