timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-07 09:41:04.762161,BANKNIFTY27FEB25F,FUTIDX,50657.2,159780,50658.8,50659.2,2590680,30,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:41:42.441880,BANKNIFTY27FEB25F,FUTIDX,50643.85,163860,50639.0,50643.9,2590680,30,330,BANKNIFTY,27-FEB-2025
2025-02-07 09:42:27.307945,BANKNIFTY27FEB25F,FUTIDX,50660.0,166620,50653.55,50660.0,2595150,30,90,BANKNIFTY,27-FEB-2025
2025-02-07 09:43:04.861169,BANKNIFTY27FEB25F,FUTIDX,50640.0,169410,50643.25,50647.2,2595150,120,360,BANKNIFTY,27-FEB-2025
2025-02-07 09:43:50.241849,BANKNIFTY27FEB25F,FUTIDX,50659.9,171600,50645.05,50656.75,2595150,270,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:44:29.824244,BANKNIFTY27FEB25F,FUTIDX,50650.0,173640,50645.0,50650.0,2595150,450,870,BANKNIFTY,27-FEB-2025
2025-02-07 09:45:12.696687,BANKNIFTY27FEB25F,FUTIDX,50610.05,176190,50610.0,50622.6,2595150,150,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:45:46.594235,BANKNIFTY27FEB25F,FUTIDX,50617.2,178230,50619.4,50626.7,2597310,240,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:46:30.665862,BANKNIFTY27FEB25F,FUTIDX,50633.2,183450,50633.2,50646.15,2597310,90,240,BANKNIFTY,27-FEB-2025
2025-02-07 09:47:08.651245,BANKNIFTY27FEB25F,FUTIDX,50631.45,186090,50615.2,50632.4,2597310,270,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:47:52.395793,BANKNIFTY27FEB25F,FUTIDX,50617.75,187050,50617.75,50633.0,2597310,240,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:48:28.274735,BANKNIFTY27FEB25F,FUTIDX,50613.05,187710,50613.05,50623.15,2596380,240,30,BANKNIFTY,27-FEB-2025
2025-02-07 09:49:10.456556,BANKNIFTY27FEB25F,FUTIDX,50620.0,189240,50620.0,50629.9,2596380,30,30,BANKNIFTY,27-FEB-2025
