timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-07 09:41:04.762161,ONGC27FEB25F,FUTSTK,249.9,2358125,249.75,249.95,104477450,9625,3850,ONGC,27-FEB-2025
2025-02-07 09:41:42.441880,ONGC27FEB25F,FUTSTK,249.8,2435125,249.75,249.95,104477450,11550,7700,ONGC,27-FEB-2025
2025-02-07 09:42:27.307945,ONGC27FEB25F,FUTSTK,250.1,2444750,250.0,250.15,104523650,3850,7700,ONGC,27-FEB-2025
2025-02-07 09:43:04.861169,ONGC27FEB25F,FUTSTK,250.3,2567950,250.3,250.4,104523650,1925,1925,ONGC,27-FEB-2025
2025-02-07 09:43:50.241849,ONGC27FEB25F,FUTSTK,250.15,2602600,250.15,250.3,104523650,1925,1925,ONGC,27-FEB-2025
2025-02-07 09:44:29.824244,ONGC27FEB25F,FUTSTK,250.15,2625700,250.1,250.25,104523650,1925,7700,ONGC,27-FEB-2025
2025-02-07 09:45:12.696687,ONGC27FEB25F,FUTSTK,249.3,2648800,249.3,249.5,104523650,3850,5775,ONGC,27-FEB-2025
2025-02-07 09:45:46.594235,ONGC27FEB25F,FUTSTK,249.15,2677675,249.15,249.3,104517875,1925,3850,ONGC,27-FEB-2025
2025-02-07 09:46:30.665862,ONGC27FEB25F,FUTSTK,249.5,2685375,249.3,249.4,104517875,1925,1925,ONGC,27-FEB-2025
2025-02-07 09:47:08.651245,ONGC27FEB25F,FUTSTK,249.25,2689225,249.1,249.25,104517875,11550,1925,ONGC,27-FEB-2025
2025-02-07 09:47:52.395793,ONGC27FEB25F,FUTSTK,249.1,2714250,248.95,249.15,104517875,3850,13475,ONGC,27-FEB-2025
2025-02-07 09:48:28.274735,ONGC27FEB25F,FUTSTK,248.85,2723875,248.7,248.85,104442800,9625,1925,ONGC,27-FEB-2025
2025-02-07 09:49:10.456556,ONGC27FEB25F,FUTSTK,248.75,2739275,248.65,248.75,104442800,3850,28875,ONGC,27-FEB-2025
