timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-04 09:42:54.523724,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,412.2,414.25,9295,130,65,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:02.484514,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,409.5,412.05,9295,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:10.155772,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,410.55,413.1,9295,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:19.248782,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,410.25,412.8,9295,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:29.050666,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,412.65,415.3,9295,130,65,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:41.339901,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,413.7,415.8,9295,130,65,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:43:49.394982,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,413.1,415.4,9295,130,65,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:44:00.875543,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,414.0,416.55,9295,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:44:14.510292,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,414.3,417.0,9295,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:44:37.263385,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,412.5,415.0,9295,130,65,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:44:46.057168,FINNIFTY27FEB25P23550,OPTIDX,412.35,5460,408.95,412.8,9295,65,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:44:55.085339,FINNIFTY27FEB25P23550,OPTIDX,409.45,5460,407.1,409.45,10205,130,130,FINNIFTY,23550.0,PE,27-FEB-2025
2025-02-04 09:45:03.165945,FINNIFTY27FEB25P23550,OPTIDX,403.35,5785,401.25,403.2,10205,65,195,FINNIFTY,23550.0,PE,27-FEB-2025
