timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-11 11:39:26.002349,AXISHCETF,ETF,138.74,825,138.5,138.64,0,5,6467
2025-02-11 11:39:26.002349,AXISHCETF,ETF,139.89,15,137.69,138.73,0,34,722
2025-02-11 11:39:59.343295,AXISHCETF,ETF,138.74,825,138.5,138.55,0,5,6467
2025-02-11 11:39:59.343295,AXISHCETF,ETF,139.89,15,137.61,138.65,0,34,722
2025-02-11 11:40:30.827106,AXISHCETF,ETF,138.5,830,138.3,138.53,0,100,6462
2025-02-11 11:40:30.827106,AXISHCETF,ETF,139.89,15,137.6,138.63,0,34,721
2025-02-11 11:41:08.405377,AXISHCETF,ETF,138.5,830,138.3,138.52,0,100,6462
2025-02-11 11:41:08.405377,AXISHCETF,ETF,139.89,15,137.57,138.62,0,34,721
2025-02-11 11:41:44.631910,AXISHCETF,ETF,138.5,830,138.3,138.6,0,100,6462
2025-02-11 11:41:44.631910,AXISHCETF,ETF,139.89,15,137.67,138.73,0,34,721
2025-02-11 11:42:22.202747,AXISHCETF,ETF,138.5,830,138.3,138.75,0,100,6462
2025-02-11 11:42:22.202747,AXISHCETF,ETF,139.89,15,137.82,138.85,0,34,721
2025-02-11 11:42:54.121222,AXISHCETF,ETF,138.5,830,138.3,138.81,0,100,6462
2025-02-11 11:42:54.121222,AXISHCETF,ETF,139.89,15,137.9,138.91,0,1000,721
2025-02-11 11:43:31.219079,AXISHCETF,ETF,138.5,830,138.31,138.84,0,2,6462
2025-02-11 11:43:31.219079,AXISHCETF,ETF,139.89,15,137.91,138.94,0,1034,721
2025-02-11 11:44:04.437295,AXISHCETF,ETF,138.5,830,138.3,138.76,0,100,6462
2025-02-11 11:44:04.437295,AXISHCETF,ETF,139.89,15,137.81,138.86,0,34,721
2025-02-11 11:44:41.795856,AXISHCETF,ETF,138.5,830,138.3,138.74,0,100,6462
2025-02-11 11:44:41.795856,AXISHCETF,ETF,139.89,15,137.82,138.84,0,1034,721
2025-02-11 11:45:15.219921,AXISHCETF,ETF,138.5,830,138.3,138.75,0,100,6462
2025-02-11 11:45:15.219921,AXISHCETF,ETF,139.89,15,137.8,138.85,0,34,721
2025-02-11 11:45:47.963973,AXISHCETF,ETF,138.5,830,138.31,138.84,0,2,6462
2025-02-11 11:45:47.963973,AXISHCETF,ETF,139.89,15,137.91,138.94,0,34,721
2025-02-11 11:46:28.711632,AXISHCETF,ETF,138.5,830,138.31,138.85,0,2,6462
2025-02-11 11:46:28.711632,AXISHCETF,ETF,139.89,15,137.91,138.95,0,1034,721
2025-02-11 11:47:05.947582,AXISHCETF,ETF,138.5,830,138.31,138.88,0,2,6462
2025-02-11 11:47:05.947582,AXISHCETF,ETF,139.89,15,137.94,138.98,0,34,721
2025-02-11 11:47:40.025787,AXISHCETF,ETF,138.82,837,138.3,138.82,0,100,6455
2025-02-11 11:47:40.025787,AXISHCETF,ETF,139.89,15,137.88,138.92,0,34,721
2025-02-11 11:48:16.603025,AXISHCETF,ETF,138.82,837,138.3,138.8,0,100,6455
2025-02-11 11:48:16.603025,AXISHCETF,ETF,139.89,15,137.86,138.9,0,34,721
2025-02-11 11:48:48.809883,AXISHCETF,ETF,138.82,837,138.3,138.79,0,100,6455
2025-02-11 11:48:48.809883,AXISHCETF,ETF,139.89,15,137.87,138.89,0,34,721
2025-02-11 11:49:25.987574,AXISHCETF,ETF,138.82,837,138.31,138.85,0,2,6455
2025-02-11 11:49:25.987574,AXISHCETF,ETF,139.89,15,137.93,138.95,0,34,721
2025-02-11 11:49:57.852239,AXISHCETF,ETF,138.82,837,138.3,138.83,0,100,6455
2025-02-11 11:49:57.852239,AXISHCETF,ETF,139.89,15,137.9,138.93,0,34,721
2025-02-11 11:50:31.446112,AXISHCETF,ETF,138.82,837,138.3,138.81,0,100,6455
2025-02-11 11:50:31.446112,AXISHCETF,ETF,139.89,15,137.9,138.91,0,34,721
2025-02-11 11:51:04.279007,AXISHCETF,ETF,138.82,837,138.3,138.81,0,100,6455
2025-02-11 11:51:04.279007,AXISHCETF,ETF,139.89,15,137.9,138.91,0,1000,721
2025-02-11 11:51:37.909886,AXISHCETF,ETF,138.81,844,138.31,138.87,0,2,6448
2025-02-11 11:51:37.909886,AXISHCETF,ETF,139.89,15,137.93,138.97,0,34,721
2025-02-11 11:52:14.948975,AXISHCETF,ETF,138.81,844,138.31,138.96,0,2,6448
2025-02-11 11:52:14.948975,AXISHCETF,ETF,139.89,15,138.04,139.06,0,1034,721
2025-02-11 11:52:48.185658,AXISHCETF,ETF,138.81,844,138.31,138.98,0,2,6448
2025-02-11 11:52:48.185658,AXISHCETF,ETF,139.89,15,138.03,139.08,0,1034,721
2025-02-11 11:53:24.519100,AXISHCETF,ETF,138.81,844,138.31,138.95,0,2,6448
2025-02-11 11:53:24.519100,AXISHCETF,ETF,139.89,15,138.01,139.05,0,34,721
2025-02-11 11:53:55.047213,AXISHCETF,ETF,138.81,844,138.31,138.94,0,2,6448
2025-02-11 11:53:55.047213,AXISHCETF,ETF,139.89,15,137.99,139.03,0,1034,721
2025-02-11 11:54:33.272916,AXISHCETF,ETF,138.93,852,138.31,138.9,0,2,6440
2025-02-11 11:54:33.272916,AXISHCETF,ETF,139.89,15,137.96,139.0,0,34,721
2025-02-11 11:55:06.590310,AXISHCETF,ETF,138.93,852,138.31,138.89,0,2,6440
2025-02-11 11:55:06.590310,AXISHCETF,ETF,139.89,15,137.94,138.99,0,34,721
2025-02-11 11:55:42.535553,AXISHCETF,ETF,138.93,852,138.3,138.77,0,100,6440
2025-02-11 11:55:42.535553,AXISHCETF,ETF,139.89,15,137.85,138.87,0,1034,721
2025-02-11 11:56:19.824948,AXISHCETF,ETF,138.93,852,138.3,138.8,0,100,6440
2025-02-11 11:56:19.824948,AXISHCETF,ETF,139.89,15,137.89,138.9,0,34,721
2025-02-11 11:56:54.957738,AXISHCETF,ETF,138.93,852,138.31,138.89,0,2,6440
2025-02-11 11:56:54.957738,AXISHCETF,ETF,139.89,15,137.97,138.99,0,1034,721
2025-02-11 11:57:29.250466,AXISHCETF,ETF,138.93,852,138.31,138.89,0,2,6440
2025-02-11 11:57:29.250466,AXISHCETF,ETF,139.89,15,137.96,138.99,0,1034,721
2025-02-11 11:58:02.532058,AXISHCETF,ETF,138.93,852,138.31,138.86,0,2,6440
2025-02-11 11:58:02.532058,AXISHCETF,ETF,139.89,15,137.91,138.96,0,1034,721
2025-02-11 11:58:34.985087,AXISHCETF,ETF,138.93,852,138.3,138.84,0,100,6440
2025-02-11 11:58:34.985087,AXISHCETF,ETF,139.89,15,137.88,138.94,0,1034,721
2025-02-11 11:59:08.800141,AXISHCETF,ETF,138.93,852,138.3,138.82,0,100,6440
2025-02-11 11:59:08.800141,AXISHCETF,ETF,139.89,15,137.88,138.92,0,34,721
2025-02-11 11:59:40.181643,AXISHCETF,ETF,138.93,852,138.3,138.79,0,100,6440
2025-02-11 11:59:40.181643,AXISHCETF,ETF,139.89,15,137.86,138.89,0,1034,721
2025-02-11 12:00:14.682111,AXISHCETF,ETF,138.93,852,138.3,138.82,0,100,6440
2025-02-11 12:00:14.682111,AXISHCETF,ETF,139.89,15,137.88,138.92,0,34,721
