timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-11 11:39:26.002349,LICNETFN50,ETF,257.0,32,255.8,257.16,0,1000,7478
2025-02-11 11:39:26.002349,LICNETFN50,ETF,0.0,0,252.01,268.0,0,12,5
2025-02-11 11:39:59.343295,LICNETFN50,ETF,257.0,32,255.77,257.14,0,1000,7478
2025-02-11 11:39:59.343295,LICNETFN50,ETF,0.0,0,252.01,268.0,0,12,5
2025-02-11 11:40:30.827106,LICNETFN50,ETF,257.0,32,255.79,257.17,0,1000,7478
2025-02-11 11:40:30.827106,LICNETFN50,ETF,0.0,0,252.11,268.0,0,12,5
2025-02-11 11:41:08.405377,LICNETFN50,ETF,257.0,32,255.76,257.11,0,1000,7478
2025-02-11 11:41:08.405377,LICNETFN50,ETF,0.0,0,252.11,268.0,0,12,5
2025-02-11 11:41:44.631910,LICNETFN50,ETF,257.0,32,255.8,257.14,0,1000,7478
2025-02-11 11:41:44.631910,LICNETFN50,ETF,0.0,0,252.11,268.0,0,12,5
2025-02-11 11:42:22.202747,LICNETFN50,ETF,257.0,32,255.84,257.18,0,1000,7478
2025-02-11 11:42:22.202747,LICNETFN50,ETF,0.0,0,252.11,268.0,0,12,5
2025-02-11 11:42:54.121222,LICNETFN50,ETF,257.0,32,255.88,257.18,0,1000,7478
2025-02-11 11:42:54.121222,LICNETFN50,ETF,0.0,0,252.11,268.0,0,12,5
2025-02-11 11:43:31.219079,LICNETFN50,ETF,257.0,32,255.85,257.18,0,1000,7478
2025-02-11 11:43:31.219079,LICNETFN50,ETF,0.0,0,255.66,257.36,0,300,389
2025-02-11 11:44:04.437295,LICNETFN50,ETF,257.0,32,255.85,257.18,0,1000,7478
2025-02-11 11:44:04.437295,LICNETFN50,ETF,0.0,0,255.65,257.36,0,300,389
2025-02-11 11:44:41.795856,LICNETFN50,ETF,257.0,32,255.78,257.14,0,1000,7478
2025-02-11 11:44:41.795856,LICNETFN50,ETF,0.0,0,255.6,257.32,0,300,389
2025-02-11 11:45:15.219921,LICNETFN50,ETF,257.0,32,255.75,257.14,0,1000,7478
2025-02-11 11:45:15.219921,LICNETFN50,ETF,0.0,0,255.58,257.32,0,300,389
2025-02-11 11:45:47.963973,LICNETFN50,ETF,257.0,32,255.77,257.14,0,1000,7478
2025-02-11 11:45:47.963973,LICNETFN50,ETF,0.0,0,255.6,257.32,0,300,389
2025-02-11 11:46:28.711632,LICNETFN50,ETF,257.0,32,255.79,257.17,0,1000,7478
2025-02-11 11:46:28.711632,LICNETFN50,ETF,0.0,0,255.61,257.35,0,300,389
2025-02-11 11:47:05.947582,LICNETFN50,ETF,257.0,32,255.78,257.17,0,1000,7478
2025-02-11 11:47:05.947582,LICNETFN50,ETF,0.0,0,255.61,257.35,0,300,389
2025-02-11 11:47:40.025787,LICNETFN50,ETF,257.0,32,255.73,257.13,0,1000,7478
2025-02-11 11:47:40.025787,LICNETFN50,ETF,0.0,0,255.56,257.28,0,300,389
2025-02-11 11:48:16.603025,LICNETFN50,ETF,257.0,32,255.7,257.07,0,1000,7478
2025-02-11 11:48:16.603025,LICNETFN50,ETF,0.0,0,255.5,257.25,0,300,389
2025-02-11 11:48:48.809883,LICNETFN50,ETF,257.0,32,255.69,257.07,0,1000,7478
2025-02-11 11:48:48.809883,LICNETFN50,ETF,0.0,0,255.51,257.25,0,300,389
2025-02-11 11:49:25.987574,LICNETFN50,ETF,257.0,32,255.72,257.07,0,1000,7478
2025-02-11 11:49:25.987574,LICNETFN50,ETF,0.0,0,255.55,257.25,0,300,389
2025-02-11 11:49:57.852239,LICNETFN50,ETF,257.12,34,255.72,257.12,0,1000,7476
2025-02-11 11:49:57.852239,LICNETFN50,ETF,0.0,0,255.53,257.3,0,300,389
2025-02-11 11:50:31.446112,LICNETFN50,ETF,257.12,34,255.73,257.12,0,1000,7476
2025-02-11 11:50:31.446112,LICNETFN50,ETF,0.0,0,255.54,257.3,0,300,389
2025-02-11 11:51:04.279007,LICNETFN50,ETF,257.12,34,255.71,257.12,0,1000,7476
2025-02-11 11:51:04.279007,LICNETFN50,ETF,0.0,0,255.54,257.3,0,300,389
2025-02-11 11:51:37.909886,LICNETFN50,ETF,257.12,34,255.7,257.12,0,1000,7476
2025-02-11 11:51:37.909886,LICNETFN50,ETF,0.0,0,255.53,257.3,0,300,389
2025-02-11 11:52:14.948975,LICNETFN50,ETF,257.12,34,255.73,257.12,0,1000,7476
2025-02-11 11:52:14.948975,LICNETFN50,ETF,0.0,0,255.54,257.3,0,300,389
2025-02-11 11:52:48.185658,LICNETFN50,ETF,257.12,34,255.73,257.12,0,1000,7476
2025-02-11 11:52:48.185658,LICNETFN50,ETF,0.0,0,255.53,257.3,0,300,389
2025-02-11 11:53:24.519100,LICNETFN50,ETF,257.12,34,255.71,257.1,0,1000,7476
2025-02-11 11:53:24.519100,LICNETFN50,ETF,0.0,0,255.52,257.28,0,300,389
2025-02-11 11:53:55.047213,LICNETFN50,ETF,257.12,34,255.71,257.1,0,1000,7476
2025-02-11 11:53:55.047213,LICNETFN50,ETF,0.0,0,255.53,257.28,0,300,389
2025-02-11 11:54:33.272916,LICNETFN50,ETF,257.12,34,255.7,257.1,0,1000,7476
2025-02-11 11:54:33.272916,LICNETFN50,ETF,0.0,0,255.52,257.28,0,300,389
2025-02-11 11:55:06.590310,LICNETFN50,ETF,257.12,34,255.7,257.1,0,1000,7476
2025-02-11 11:55:06.590310,LICNETFN50,ETF,0.0,0,255.52,257.28,0,300,389
2025-02-11 11:55:42.535553,LICNETFN50,ETF,257.12,34,255.63,257.03,0,1000,7476
2025-02-11 11:55:42.535553,LICNETFN50,ETF,0.0,0,255.45,257.21,0,300,390
2025-02-11 11:56:19.824948,LICNETFN50,ETF,257.12,34,255.67,257.06,0,1000,7476
2025-02-11 11:56:19.824948,LICNETFN50,ETF,0.0,0,255.49,257.24,0,300,390
2025-02-11 11:56:54.957738,LICNETFN50,ETF,257.12,34,255.69,257.06,0,1000,7476
2025-02-11 11:56:54.957738,LICNETFN50,ETF,0.0,0,255.5,257.24,0,300,390
2025-02-11 11:57:29.250466,LICNETFN50,ETF,257.12,34,255.64,257.06,0,1000,7476
2025-02-11 11:57:29.250466,LICNETFN50,ETF,0.0,0,255.47,257.24,0,300,390
2025-02-11 11:58:02.532058,LICNETFN50,ETF,257.12,34,255.63,257.01,0,1000,7476
2025-02-11 11:58:02.532058,LICNETFN50,ETF,0.0,0,255.45,257.19,0,300,390
2025-02-11 11:58:34.985087,LICNETFN50,ETF,257.12,34,255.63,257.04,0,1000,7476
2025-02-11 11:58:34.985087,LICNETFN50,ETF,0.0,0,255.44,257.22,0,300,390
2025-02-11 11:59:08.800141,LICNETFN50,ETF,257.12,34,255.63,257.04,0,1000,7476
2025-02-11 11:59:08.800141,LICNETFN50,ETF,0.0,0,255.44,257.22,0,300,390
2025-02-11 11:59:40.181643,LICNETFN50,ETF,257.12,34,255.62,257.01,0,1000,7476
2025-02-11 11:59:40.181643,LICNETFN50,ETF,0.0,0,255.44,257.19,0,300,390
2025-02-11 12:00:14.682111,LICNETFN50,ETF,257.12,34,255.65,257.04,0,1000,7476
2025-02-11 12:00:14.682111,LICNETFN50,ETF,0.0,0,255.47,257.22,0,300,390
