timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,strike,option_type,expiry
2025-02-07 09:41:04.762161,FINNIFTY27FEB25P23750,OPTIDX,364.5,53495,362.3,364.15,17550,130,130,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:41:42.441880,FINNIFTY27FEB25P23750,OPTIDX,365.0,54470,365.4,367.35,17550,65,195,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:42:27.307945,FINNIFTY27FEB25P23750,OPTIDX,363.9,54925,361.5,363.55,17550,195,260,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:43:04.861169,FINNIFTY27FEB25P23750,OPTIDX,363.6,55510,363.75,365.75,16640,195,195,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:43:50.241849,FINNIFTY27FEB25P23750,OPTIDX,366.05,55640,362.55,364.5,16640,130,325,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:44:29.824244,FINNIFTY27FEB25P23750,OPTIDX,362.3,55835,363.55,365.4,16640,195,195,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:45:12.696687,FINNIFTY27FEB25P23750,OPTIDX,371.4,57005,372.15,374.35,16640,195,195,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:45:46.594235,FINNIFTY27FEB25P23750,OPTIDX,374.0,57850,367.45,369.55,16900,130,130,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:46:30.665862,FINNIFTY27FEB25P23750,OPTIDX,360.0,59150,365.1,367.05,16900,195,65,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:47:08.651245,FINNIFTY27FEB25P23750,OPTIDX,370.6,59345,369.9,371.7,16900,65,195,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:47:52.395793,FINNIFTY27FEB25P23750,OPTIDX,370.65,59410,370.05,372.1,16900,195,130,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:48:28.274735,FINNIFTY27FEB25P23750,OPTIDX,370.65,59410,373.2,375.25,16900,130,130,FINNIFTY,23750.0,PE,27-FEB-2025
2025-02-07 09:49:10.456556,FINNIFTY27FEB25P23750,OPTIDX,370.45,59475,369.75,371.7,17485,130,325,FINNIFTY,23750.0,PE,27-FEB-2025
